MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
SimpleGumtree,17,5,13,2,0,2,0,0,1,2,0,,0.1,,,,,,1,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.1,,,,,,2,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.1,,,,,,3,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.1,,,,,,4,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.1,,,,,,5,,,
SimpleGumtree,17,5,13,2,0,2,0,0,1,2,0,,0.3,,,,,,1,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.3,,,,,,2,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.3,,,,,,3,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.3,,,,,,4,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.3,,,,,,5,,,
SimpleGumtree,17,5,13,2,0,2,0,0,1,2,0,,0.5,,,,,,1,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.5,,,,,,2,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.5,,,,,,3,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.5,,,,,,4,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.5,,,,,,5,,,
SimpleGumtree,17,5,13,2,0,2,0,0,0,2,0,,0.7,,,,,,1,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.7,,,,,,2,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.7,,,,,,3,,,
SimpleGumtree,20,4,15,4,0,1,0,0,0,2,0,,0.7,,,,,,4,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.7,,,,,,5,,,
SimpleGumtree,17,5,13,2,0,2,0,0,1,2,0,,0.899,,,,,,1,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.899,,,,,,2,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.899,,,,,,3,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.899,,,,,,4,,,
SimpleGumtree,20,4,15,4,0,1,0,0,1,2,0,,0.899,,,,,,5,,,
ClassicGumtree,23,11,16,5,0,2,0,0,0,3,0,0.1,,100,,,,,1,,,
ClassicGumtree,50,22,30,19,0,1,0,0,1,3,0,0.1,,100,,,,,2,,,
ClassicGumtree,122,38,66,55,0,1,0,0,0,3,0,0.1,,100,,,,,3,,,
ClassicGumtree,166,46,88,77,0,1,0,0,1,3,0,0.1,,100,,,,,4,,,
ClassicGumtree,192,48,101,90,0,1,0,0,1,3,0,0.1,,100,,,,,5,,,
ClassicGumtree,16,6,12,1,0,3,0,0,36,3,0,0.1,,200,,,,,1,,,
ClassicGumtree,24,10,16,5,0,3,0,0,60,3,0,0.1,,200,,,,,2,,,
ClassicGumtree,74,20,41,30,0,3,0,0,70,3,0,0.1,,200,,,,,3,,,
ClassicGumtree,74,20,41,30,0,3,0,0,37,3,0,0.1,,200,,,,,4,,,
ClassicGumtree,100,22,54,43,0,3,0,0,59,3,0,0.1,,200,,,,,5,,,
ClassicGumtree,16,6,12,1,0,3,0,0,183,3,0,0.1,,300,,,,,1,,,
ClassicGumtree,16,6,12,1,0,3,0,0,168,3,0,0.1,,300,,,,,2,,,
ClassicGumtree,16,6,12,1,0,3,0,0,143,3,0,0.1,,300,,,,,3,,,
ClassicGumtree,16,6,12,1,0,3,0,0,142,3,0,0.1,,300,,,,,4,,,
ClassicGumtree,16,6,12,1,0,3,0,0,143,3,0,0.1,,300,,,,,5,,,
ClassicGumtree,16,6,12,1,0,3,0,0,144,3,0,0.1,,400,,,,,1,,,
