MATCHER,NRACTIONS,NRROOTS,TIME,NROPTIONS,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
ClassicGumtree,2,2,140,3,0.799,,300,,,,,5,,,
ClassicGumtree,2,2,409,3,0.899,,300,,,,,1,,,
ClassicGumtree,2,2,145,3,0.899,,300,,,,,2,,,
ClassicGumtree,2,2,130,3,0.899,,300,,,,,3,,,
ClassicGumtree,2,2,138,3,0.899,,300,,,,,4,,,
ClassicGumtree,2,2,163,3,0.899,,300,,,,,5,,,
ClassicGumtree,2,2,183,3,0.999,,300,,,,,1,,,
ClassicGumtree,2,2,137,3,0.999,,300,,,,,2,,,
ClassicGumtree,2,2,165,3,0.999,,300,,,,,3,,,
ClassicGumtree,2,2,141,3,0.999,,300,,,,,4,,,
ClassicGumtree,2,2,149,3,0.999,,300,,,,,5,,,
ClassicGumtree,2,2,405,3,0.1,,400,,,,,1,,,
ClassicGumtree,2,2,415,3,0.1,,400,,,,,2,,,
ClassicGumtree,2,2,408,3,0.1,,400,,,,,3,,,
ClassicGumtree,2,2,402,3,0.1,,400,,,,,4,,,
ClassicGumtree,2,2,366,3,0.1,,400,,,,,5,,,
ClassicGumtree,2,2,375,3,0.2,,400,,,,,1,,,
ClassicGumtree,2,2,391,3,0.2,,400,,,,,2,,,
ClassicGumtree,2,2,443,3,0.2,,400,,,,,3,,,
ClassicGumtree,2,2,441,3,0.2,,400,,,,,4,,,
ClassicGumtree,2,2,409,3,0.2,,400,,,,,5,,,
ClassicGumtree,2,2,450,3,0.3,,400,,,,,1,,,
ClassicGumtree,2,2,474,3,0.3,,400,,,,,2,,,
ClassicGumtree,2,2,422,3,0.3,,400,,,,,3,,,
ClassicGumtree,2,2,460,3,0.3,,400,,,,,4,,,
ClassicGumtree,2,2,445,3,0.3,,400,,,,,5,,,
ClassicGumtree,2,2,459,3,0.4,,400,,,,,1,,,
ClassicGumtree,2,2,428,3,0.4,,400,,,,,2,,,
ClassicGumtree,2,2,442,3,0.4,,400,,,,,3,,,
ClassicGumtree,2,2,441,3,0.4,,400,,,,,4,,,
ClassicGumtree,2,2,443,3,0.4,,400,,,,,5,,,
ClassicGumtree,2,2,419,3,0.5,,400,,,,,1,,,
ClassicGumtree,2,2,399,3,0.5,,400,,,,,2,,,
ClassicGumtree,2,2,369,3,0.5,,400,,,,,3,,,
ClassicGumtree,2,2,269,3,0.5,,400,,,,,4,,,
ClassicGumtree,2,2,145,3,0.5,,400,,,,,5,,,
ClassicGumtree,2,2,401,3,0.6,,400,,,,,1,,,
ClassicGumtree,2,2,365,3,0.6,,400,,,,,2,,,
ClassicGumtree,2,2,390,3,0.6,,400,,,,,3,,,
ClassicGumtree,2,2,172,3,0.6,,400,,,,,4,,,
ClassicGumtree,2,2,122,3,0.6,,400,,,,,5,,,
ClassicGumtree,2,2,370,3,0.7,,400,,,,,1,,,
ClassicGumtree,2,2,341,3,0.7,,400,,,,,2,,,
ClassicGumtree,2,2,132,3,0.7,,400,,,,,3,,,
ClassicGumtree,2,2,158,3,0.7,,400,,,,,4,,,
ClassicGumtree,2,2,136,3,0.7,,400,,,,,5,,,
ClassicGumtree,2,2,366,3,0.799,,400,,,,,1,,,
ClassicGumtree,2,2,239,3,0.799,,400,,,,,2,,,
ClassicGumtree,2,2,130,3,0.799,,400,,,,,3,,,
ClassicGumtree,2,2,143,3,0.799,,400,,,,,4,,,
ClassicGumtree,2,2,122,3,0.799,,400,,,,,5,,,
ClassicGumtree,2,2,367,3,0.899,,400,,,,,1,,,
ClassicGumtree,2,2,139,3,0.899,,400,,,,,2,,,
ClassicGumtree,2,2,130,3,0.899,,400,,,,,3,,,
ClassicGumtree,2,2,136,3,0.899,,400,,,,,4,,,
ClassicGumtree,2,2,131,3,0.899,,400,,,,,5,,,
ClassicGumtree,2,2,134,3,0.999,,400,,,,,1,,,
ClassicGumtree,2,2,132,3,0.999,,400,,,,,2,,,
ClassicGumtree,2,2,122,3,0.999,,400,,,,,3,,,
ClassicGumtree,2,2,152,3,0.999,,400,,,,,4,,,
ClassicGumtree,2,2,133,3,0.999,,400,,,,,5,,,
ClassicGumtree,2,2,368,3,0.1,,500,,,,,1,,,
ClassicGumtree,2,2,363,3,0.1,,500,,,,,2,,,
ClassicGumtree,2,2,372,3,0.1,,500,,,,,3,,,
ClassicGumtree,2,2,361,3,0.1,,500,,,,,4,,,
ClassicGumtree,2,2,392,3,0.1,,500,,,,,5,,,
ClassicGumtree,2,2,365,3,0.2,,500,,,,,1,,,
ClassicGumtree,2,2,377,3,0.2,,500,,,,,2,,,
ClassicGumtree,2,2,363,3,0.2,,500,,,,,3,,,
ClassicGumtree,2,2,368,3,0.2,,500,,,,,4,,,
ClassicGumtree,2,2,368,3,0.2,,500,,,,,5,,,
ClassicGumtree,2,2,360,3,0.3,,500,,,,,1,,,
ClassicGumtree,2,2,384,3,0.3,,500,,,,,2,,,
ClassicGumtree,2,2,359,3,0.3,,500,,,,,3,,,
ClassicGumtree,2,2,343,3,0.3,,500,,,,,4,,,
ClassicGumtree,2,2,361,3,0.3,,500,,,,,5,,,
ClassicGumtree,2,2,333,3,0.4,,500,,,,,1,,,
ClassicGumtree,2,2,382,3,0.4,,500,,,,,2,,,
ClassicGumtree,2,2,370,3,0.4,,500,,,,,3,,,
ClassicGumtree,2,2,356,3,0.4,,500,,,,,4,,,
ClassicGumtree,2,2,362,3,0.4,,500,,,,,5,,,
ClassicGumtree,2,2,389,3,0.5,,500,,,,,1,,,
ClassicGumtree,2,2,379,3,0.5,,500,,,,,2,,,
ClassicGumtree,2,2,370,3,0.5,,500,,,,,3,,,
ClassicGumtree,2,2,288,3,0.5,,500,,,,,4,,,
ClassicGumtree,2,2,174,3,0.5,,500,,,,,5,,,
ClassicGumtree,2,2,341,3,0.6,,500,,,,,1,,,
ClassicGumtree,2,2,353,3,0.6,,500,,,,,2,,,
ClassicGumtree,2,2,345,3,0.6,,500,,,,,3,,,
ClassicGumtree,2,2,134,3,0.6,,500,,,,,4,,,
ClassicGumtree,2,2,136,3,0.6,,500,,,,,5,,,
ClassicGumtree,2,2,386,3,0.7,,500,,,,,1,,,
ClassicGumtree,2,2,377,3,0.7,,500,,,,,2,,,
ClassicGumtree,2,2,111,3,0.7,,500,,,,,3,,,
ClassicGumtree,2,2,132,3,0.7,,500,,,,,4,,,
ClassicGumtree,2,2,115,3,0.7,,500,,,,,5,,,
ClassicGumtree,2,2,377,3,0.799,,500,,,,,1,,,
ClassicGumtree,2,2,263,3,0.799,,500,,,,,2,,,
ClassicGumtree,2,2,156,3,0.799,,500,,,,,3,,,
ClassicGumtree,2,2,139,3,0.799,,500,,,,,4,,,
ClassicGumtree,2,2,155,3,0.799,,500,,,,,5,,,
ClassicGumtree,2,2,406,3,0.899,,500,,,,,1,,,
ClassicGumtree,2,2,142,3,0.899,,500,,,,,2,,,
ClassicGumtree,2,2,162,3,0.899,,500,,,,,3,,,
ClassicGumtree,2,2,157,3,0.899,,500,,,,,4,,,
ClassicGumtree,2,2,108,3,0.899,,500,,,,,5,,,
ClassicGumtree,2,2,127,3,0.999,,500,,,,,1,,,
ClassicGumtree,2,2,137,3,0.999,,500,,,,,2,,,
ClassicGumtree,2,2,90,3,0.999,,500,,,,,3,,,
ClassicGumtree,2,2,137,3,0.999,,500,,,,,4,,,
ClassicGumtree,2,2,147,3,0.999,,500,,,,,5,,,
ClassicGumtree,2,2,374,3,0.1,,600,,,,,1,,,
ClassicGumtree,2,2,421,3,0.1,,600,,,,,2,,,
ClassicGumtree,2,2,416,3,0.1,,600,,,,,3,,,
ClassicGumtree,2,2,382,3,0.1,,600,,,,,4,,,
ClassicGumtree,2,2,413,3,0.1,,600,,,,,5,,,
ClassicGumtree,2,2,423,3,0.2,,600,,,,,1,,,
ClassicGumtree,2,2,396,3,0.2,,600,,,,,2,,,
ClassicGumtree,2,2,405,3,0.2,,600,,,,,3,,,
ClassicGumtree,2,2,398,3,0.2,,600,,,,,4,,,
ClassicGumtree,2,2,385,3,0.2,,600,,,,,5,,,
ClassicGumtree,2,2,395,3,0.3,,600,,,,,1,,,
ClassicGumtree,2,2,371,3,0.3,,600,,,,,2,,,
ClassicGumtree,2,2,365,3,0.3,,600,,,,,3,,,
ClassicGumtree,2,2,356,3,0.3,,600,,,,,4,,,
ClassicGumtree,2,2,358,3,0.3,,600,,,,,5,,,
ClassicGumtree,2,2,366,3,0.4,,600,,,,,1,,,
ClassicGumtree,2,2,336,3,0.4,,600,,,,,2,,,
ClassicGumtree,2,2,375,3,0.4,,600,,,,,3,,,
ClassicGumtree,2,2,378,3,0.4,,600,,,,,4,,,
ClassicGumtree,2,2,359,3,0.4,,600,,,,,5,,,
ClassicGumtree,2,2,378,3,0.5,,600,,,,,1,,,
ClassicGumtree,2,2,392,3,0.5,,600,,,,,2,,,
ClassicGumtree,2,2,380,3,0.5,,600,,,,,3,,,
ClassicGumtree,2,2,270,3,0.5,,600,,,,,4,,,
ClassicGumtree,2,2,136,3,0.5,,600,,,,,5,,,
ClassicGumtree,2,2,368,3,0.6,,600,,,,,1,,,
ClassicGumtree,2,2,385,3,0.6,,600,,,,,2,,,
ClassicGumtree,2,2,379,3,0.6,,600,,,,,3,,,
ClassicGumtree,2,2,173,3,0.6,,600,,,,,4,,,
ClassicGumtree,2,2,162,3,0.6,,600,,,,,5,,,
ClassicGumtree,2,2,357,3,0.7,,600,,,,,1,,,
ClassicGumtree,2,2,376,3,0.7,,600,,,,,2,,,
ClassicGumtree,2,2,124,3,0.7,,600,,,,,3,,,
ClassicGumtree,2,2,101,3,0.7,,600,,,,,4,,,
ClassicGumtree,2,2,117,3,0.7,,600,,,,,5,,,
ClassicGumtree,2,2,367,3,0.799,,600,,,,,1,,,
ClassicGumtree,2,2,254,3,0.799,,600,,,,,2,,,
ClassicGumtree,2,2,114,3,0.799,,600,,,,,3,,,
ClassicGumtree,2,2,154,3,0.799,,600,,,,,4,,,
ClassicGumtree,2,2,125,3,0.799,,600,,,,,5,,,
ClassicGumtree,2,2,369,3,0.899,,600,,,,,1,,,
ClassicGumtree,2,2,118,3,0.899,,600,,,,,2,,,
ClassicGumtree,2,2,137,3,0.899,,600,,,,,3,,,
ClassicGumtree,2,2,135,3,0.899,,600,,,,,4,,,
ClassicGumtree,2,2,138,3,0.899,,600,,,,,5,,,
ClassicGumtree,2,2,131,3,0.999,,600,,,,,1,,,
ClassicGumtree,2,2,121,3,0.999,,600,,,,,2,,,
ClassicGumtree,2,2,150,3,0.999,,600,,,,,3,,,
ClassicGumtree,2,2,142,3,0.999,,600,,,,,4,,,
ClassicGumtree,2,2,139,3,0.999,,600,,,,,5,,,
ClassicGumtree,2,2,378,3,0.1,,700,,,,,1,,,
ClassicGumtree,2,2,349,3,0.1,,700,,,,,2,,,
ClassicGumtree,2,2,378,3,0.1,,700,,,,,3,,,
ClassicGumtree,2,2,377,3,0.1,,700,,,,,4,,,
ClassicGumtree,2,2,369,3,0.1,,700,,,,,5,,,
ClassicGumtree,2,2,401,3,0.2,,700,,,,,1,,,
ClassicGumtree,2,2,368,3,0.2,,700,,,,,2,,,
ClassicGumtree,2,2,379,3,0.2,,700,,,,,3,,,
ClassicGumtree,2,2,401,3,0.2,,700,,,,,4,,,
ClassicGumtree,2,2,395,3,0.2,,700,,,,,5,,,
ClassicGumtree,2,2,376,3,0.3,,700,,,,,1,,,
ClassicGumtree,2,2,373,3,0.3,,700,,,,,2,,,
ClassicGumtree,2,2,384,3,0.3,,700,,,,,3,,,
ClassicGumtree,2,2,376,3,0.3,,700,,,,,4,,,
ClassicGumtree,2,2,391,3,0.3,,700,,,,,5,,,
ClassicGumtree,2,2,354,3,0.4,,700,,,,,1,,,
ClassicGumtree,2,2,369,3,0.4,,700,,,,,2,,,
ClassicGumtree,2,2,354,3,0.4,,700,,,,,3,,,
ClassicGumtree,2,2,390,3,0.4,,700,,,,,4,,,
ClassicGumtree,2,2,371,3,0.4,,700,,,,,5,,,
ClassicGumtree,2,2,343,3,0.5,,700,,,,,1,,,
ClassicGumtree,2,2,379,3,0.5,,700,,,,,2,,,
ClassicGumtree,2,2,355,3,0.5,,700,,,,,3,,,
ClassicGumtree,2,2,283,3,0.5,,700,,,,,4,,,
ClassicGumtree,2,2,145,3,0.5,,700,,,,,5,,,
ClassicGumtree,2,2,365,3,0.6,,700,,,,,1,,,
ClassicGumtree,2,2,346,3,0.6,,700,,,,,2,,,
ClassicGumtree,2,2,332,3,0.6,,700,,,,,3,,,
ClassicGumtree,2,2,119,3,0.6,,700,,,,,4,,,
ClassicGumtree,2,2,137,3,0.6,,700,,,,,5,,,
ClassicGumtree,2,2,347,3,0.7,,700,,,,,1,,,
ClassicGumtree,2,2,372,3,0.7,,700,,,,,2,,,
ClassicGumtree,2,2,126,3,0.7,,700,,,,,3,,,
ClassicGumtree,2,2,131,3,0.7,,700,,,,,4,,,
ClassicGumtree,2,2,157,3,0.7,,700,,,,,5,,,
ClassicGumtree,2,2,393,3,0.799,,700,,,,,1,,,
ClassicGumtree,2,2,234,3,0.799,,700,,,,,2,,,
ClassicGumtree,2,2,135,3,0.799,,700,,,,,3,,,
ClassicGumtree,2,2,139,3,0.799,,700,,,,,4,,,
ClassicGumtree,2,2,140,3,0.799,,700,,,,,5,,,
ClassicGumtree,2,2,374,3,0.899,,700,,,,,1,,,
ClassicGumtree,2,2,134,3,0.899,,700,,,,,2,,,
ClassicGumtree,2,2,125,3,0.899,,700,,,,,3,,,
ClassicGumtree,2,2,133,3,0.899,,700,,,,,4,,,
ClassicGumtree,2,2,137,3,0.899,,700,,,,,5,,,
ClassicGumtree,2,2,147,3,0.999,,700,,,,,1,,,
ClassicGumtree,2,2,149,3,0.999,,700,,,,,2,,,
ClassicGumtree,2,2,119,3,0.999,,700,,,,,3,,,
ClassicGumtree,2,2,147,3,0.999,,700,,,,,4,,,
ClassicGumtree,2,2,152,3,0.999,,700,,,,,5,,,
ClassicGumtree,2,2,376,3,0.1,,800,,,,,1,,,
ClassicGumtree,2,2,374,3,0.1,,800,,,,,2,,,
ClassicGumtree,2,2,326,3,0.1,,800,,,,,3,,,
ClassicGumtree,2,2,379,3,0.1,,800,,,,,4,,,
ClassicGumtree,2,2,354,3,0.1,,800,,,,,5,,,
ClassicGumtree,2,2,359,3,0.2,,800,,,,,1,,,
ClassicGumtree,2,2,366,3,0.2,,800,,,,,2,,,
ClassicGumtree,2,2,378,3,0.2,,800,,,,,3,,,
ClassicGumtree,2,2,355,3,0.2,,800,,,,,4,,,
ClassicGumtree,2,2,380,3,0.2,,800,,,,,5,,,
ClassicGumtree,2,2,394,3,0.3,,800,,,,,1,,,
ClassicGumtree,2,2,367,3,0.3,,800,,,,,2,,,
ClassicGumtree,2,2,347,3,0.3,,800,,,,,3,,,
ClassicGumtree,2,2,363,3,0.3,,800,,,,,4,,,
ClassicGumtree,2,2,395,3,0.3,,800,,,,,5,,,
ClassicGumtree,2,2,374,3,0.4,,800,,,,,1,,,
