MATCHER,NRACTIONS,NRROOTS,TIME,NROPTIONS,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
ClassicGumtree,1,1,549,3,0.4,,800,,,,,2,,,
ClassicGumtree,1,1,570,3,0.4,,800,,,,,3,,,
ClassicGumtree,1,1,553,3,0.4,,800,,,,,4,,,
ClassicGumtree,1,1,533,3,0.4,,800,,,,,5,,,
ClassicGumtree,1,1,583,3,0.5,,800,,,,,1,,,
ClassicGumtree,1,1,600,3,0.5,,800,,,,,2,,,
ClassicGumtree,1,1,601,3,0.5,,800,,,,,3,,,
ClassicGumtree,1,1,573,3,0.5,,800,,,,,4,,,
ClassicGumtree,1,1,549,3,0.5,,800,,,,,5,,,
ClassicGumtree,1,1,595,3,0.6,,800,,,,,1,,,
ClassicGumtree,1,1,558,3,0.6,,800,,,,,2,,,
ClassicGumtree,1,1,520,3,0.6,,800,,,,,3,,,
ClassicGumtree,1,1,571,3,0.6,,800,,,,,4,,,
ClassicGumtree,1,1,586,3,0.6,,800,,,,,5,,,
ClassicGumtree,1,1,556,3,0.7,,800,,,,,1,,,
ClassicGumtree,1,1,545,3,0.7,,800,,,,,2,,,
ClassicGumtree,1,1,585,3,0.7,,800,,,,,3,,,
ClassicGumtree,1,1,590,3,0.7,,800,,,,,4,,,
ClassicGumtree,1,1,538,3,0.7,,800,,,,,5,,,
ClassicGumtree,1,1,592,3,0.799,,800,,,,,1,,,
ClassicGumtree,1,1,575,3,0.799,,800,,,,,2,,,
ClassicGumtree,1,1,562,3,0.799,,800,,,,,3,,,
ClassicGumtree,1,1,564,3,0.799,,800,,,,,4,,,
ClassicGumtree,1,1,574,3,0.799,,800,,,,,5,,,
ClassicGumtree,1,1,564,3,0.899,,800,,,,,1,,,
ClassicGumtree,1,1,566,3,0.899,,800,,,,,2,,,
ClassicGumtree,1,1,252,3,0.899,,800,,,,,3,,,
ClassicGumtree,1,1,135,3,0.899,,800,,,,,4,,,
ClassicGumtree,1,1,150,3,0.899,,800,,,,,5,,,
ClassicGumtree,1,1,135,3,0.999,,800,,,,,1,,,
ClassicGumtree,1,1,148,3,0.999,,800,,,,,2,,,
ClassicGumtree,1,1,125,3,0.999,,800,,,,,3,,,
ClassicGumtree,1,1,156,3,0.999,,800,,,,,4,,,
ClassicGumtree,1,1,140,3,0.999,,800,,,,,5,,,
ClassicGumtree,1,1,590,3,0.1,,900,,,,,1,,,
ClassicGumtree,1,1,570,3,0.1,,900,,,,,2,,,
ClassicGumtree,1,1,540,3,0.1,,900,,,,,3,,,
ClassicGumtree,1,1,576,3,0.1,,900,,,,,4,,,
ClassicGumtree,1,1,583,3,0.1,,900,,,,,5,,,
ClassicGumtree,1,1,593,3,0.2,,900,,,,,1,,,
ClassicGumtree,1,1,588,3,0.2,,900,,,,,2,,,
ClassicGumtree,1,1,561,3,0.2,,900,,,,,3,,,
ClassicGumtree,1,1,566,3,0.2,,900,,,,,4,,,
ClassicGumtree,1,1,553,3,0.2,,900,,,,,5,,,
ClassicGumtree,1,1,575,3,0.3,,900,,,,,1,,,
ClassicGumtree,1,1,557,3,0.3,,900,,,,,2,,,
ClassicGumtree,1,1,569,3,0.3,,900,,,,,3,,,
ClassicGumtree,1,1,580,3,0.3,,900,,,,,4,,,
ClassicGumtree,1,1,593,3,0.3,,900,,,,,5,,,
ClassicGumtree,1,1,607,3,0.4,,900,,,,,1,,,
ClassicGumtree,1,1,594,3,0.4,,900,,,,,2,,,
ClassicGumtree,1,1,563,3,0.4,,900,,,,,3,,,
ClassicGumtree,1,1,575,3,0.4,,900,,,,,4,,,
ClassicGumtree,1,1,585,3,0.4,,900,,,,,5,,,
ClassicGumtree,1,1,553,3,0.5,,900,,,,,1,,,
ClassicGumtree,1,1,569,3,0.5,,900,,,,,2,,,
ClassicGumtree,1,1,580,3,0.5,,900,,,,,3,,,
ClassicGumtree,1,1,543,3,0.5,,900,,,,,4,,,
ClassicGumtree,1,1,564,3,0.5,,900,,,,,5,,,
ClassicGumtree,1,1,591,3,0.6,,900,,,,,1,,,
ClassicGumtree,1,1,556,3,0.6,,900,,,,,2,,,
ClassicGumtree,1,1,563,3,0.6,,900,,,,,3,,,
ClassicGumtree,1,1,540,3,0.6,,900,,,,,4,,,
ClassicGumtree,1,1,562,3,0.6,,900,,,,,5,,,
ClassicGumtree,1,1,571,3,0.7,,900,,,,,1,,,
ClassicGumtree,1,1,545,3,0.7,,900,,,,,2,,,
ClassicGumtree,1,1,582,3,0.7,,900,,,,,3,,,
ClassicGumtree,1,1,583,3,0.7,,900,,,,,4,,,
ClassicGumtree,1,1,584,3,0.7,,900,,,,,5,,,
ClassicGumtree,1,1,646,3,0.799,,900,,,,,1,,,
ClassicGumtree,1,1,583,3,0.799,,900,,,,,2,,,
ClassicGumtree,1,1,632,3,0.799,,900,,,,,3,,,
ClassicGumtree,1,1,659,3,0.799,,900,,,,,4,,,
ClassicGumtree,1,1,591,3,0.799,,900,,,,,5,,,
ClassicGumtree,1,1,596,3,0.899,,900,,,,,1,,,
ClassicGumtree,1,1,639,3,0.899,,900,,,,,2,,,
ClassicGumtree,1,1,274,3,0.899,,900,,,,,3,,,
ClassicGumtree,1,1,178,3,0.899,,900,,,,,4,,,
ClassicGumtree,1,1,189,3,0.899,,900,,,,,5,,,
ClassicGumtree,1,1,164,3,0.999,,900,,,,,1,,,
ClassicGumtree,1,1,151,3,0.999,,900,,,,,2,,,
ClassicGumtree,1,1,152,3,0.999,,900,,,,,3,,,
ClassicGumtree,1,1,134,3,0.999,,900,,,,,4,,,
ClassicGumtree,1,1,125,3,0.999,,900,,,,,5,,,
ClassicGumtree,1,1,512,3,0.1,,1000,,,,,1,,,
ClassicGumtree,1,1,581,3,0.1,,1000,,,,,2,,,
ClassicGumtree,1,1,541,3,0.1,,1000,,,,,3,,,
ClassicGumtree,1,1,577,3,0.1,,1000,,,,,4,,,
ClassicGumtree,1,1,604,3,0.1,,1000,,,,,5,,,
ClassicGumtree,1,1,554,3,0.2,,1000,,,,,1,,,
ClassicGumtree,1,1,567,3,0.2,,1000,,,,,2,,,
ClassicGumtree,1,1,609,3,0.2,,1000,,,,,3,,,
ClassicGumtree,1,1,563,3,0.2,,1000,,,,,4,,,
ClassicGumtree,1,1,597,3,0.2,,1000,,,,,5,,,
ClassicGumtree,1,1,631,3,0.3,,1000,,,,,1,,,
ClassicGumtree,1,1,603,3,0.3,,1000,,,,,2,,,
ClassicGumtree,1,1,658,3,0.3,,1000,,,,,3,,,
ClassicGumtree,1,1,637,3,0.3,,1000,,,,,4,,,
ClassicGumtree,1,1,665,3,0.3,,1000,,,,,5,,,
ClassicGumtree,1,1,649,3,0.4,,1000,,,,,1,,,
ClassicGumtree,1,1,654,3,0.4,,1000,,,,,2,,,
ClassicGumtree,1,1,645,3,0.4,,1000,,,,,3,,,
ClassicGumtree,1,1,632,3,0.4,,1000,,,,,4,,,
ClassicGumtree,1,1,649,3,0.4,,1000,,,,,5,,,
ClassicGumtree,1,1,618,3,0.5,,1000,,,,,1,,,
ClassicGumtree,1,1,639,3,0.5,,1000,,,,,2,,,
ClassicGumtree,1,1,606,3,0.5,,1000,,,,,3,,,
ClassicGumtree,1,1,584,3,0.5,,1000,,,,,4,,,
ClassicGumtree,1,1,580,3,0.5,,1000,,,,,5,,,
ClassicGumtree,1,1,577,3,0.6,,1000,,,,,1,,,
ClassicGumtree,1,1,579,3,0.6,,1000,,,,,2,,,
ClassicGumtree,1,1,598,3,0.6,,1000,,,,,3,,,
ClassicGumtree,1,1,577,3,0.6,,1000,,,,,4,,,
ClassicGumtree,1,1,548,3,0.6,,1000,,,,,5,,,
ClassicGumtree,1,1,610,3,0.7,,1000,,,,,1,,,
ClassicGumtree,1,1,579,3,0.7,,1000,,,,,2,,,
ClassicGumtree,1,1,605,3,0.7,,1000,,,,,3,,,
ClassicGumtree,1,1,605,3,0.7,,1000,,,,,4,,,
ClassicGumtree,1,1,629,3,0.7,,1000,,,,,5,,,
ClassicGumtree,1,1,631,3,0.799,,1000,,,,,1,,,
ClassicGumtree,1,1,623,3,0.799,,1000,,,,,2,,,
ClassicGumtree,1,1,608,3,0.799,,1000,,,,,3,,,
ClassicGumtree,1,1,620,3,0.799,,1000,,,,,4,,,
ClassicGumtree,1,1,654,3,0.799,,1000,,,,,5,,,
ClassicGumtree,1,1,587,3,0.899,,1000,,,,,1,,,
ClassicGumtree,1,1,585,3,0.899,,1000,,,,,2,,,
ClassicGumtree,1,1,231,3,0.899,,1000,,,,,3,,,
ClassicGumtree,1,1,154,3,0.899,,1000,,,,,4,,,
ClassicGumtree,1,1,154,3,0.899,,1000,,,,,5,,,
ClassicGumtree,1,1,124,3,0.999,,1000,,,,,1,,,
ClassicGumtree,1,1,135,3,0.999,,1000,,,,,2,,,
ClassicGumtree,1,1,120,3,0.999,,1000,,,,,3,,,
ClassicGumtree,1,1,149,3,0.999,,1000,,,,,4,,,
ClassicGumtree,1,1,163,3,0.999,,1000,,,,,5,,,
ClassicGumtree,1,1,577,3,0.1,,1100,,,,,1,,,
ClassicGumtree,1,1,564,3,0.1,,1100,,,,,2,,,
ClassicGumtree,1,1,585,3,0.1,,1100,,,,,3,,,
ClassicGumtree,1,1,592,3,0.1,,1100,,,,,4,,,
ClassicGumtree,1,1,571,3,0.1,,1100,,,,,5,,,
ClassicGumtree,1,1,576,3,0.2,,1100,,,,,1,,,
ClassicGumtree,1,1,615,3,0.2,,1100,,,,,2,,,
ClassicGumtree,1,1,552,3,0.2,,1100,,,,,3,,,
ClassicGumtree,1,1,603,3,0.2,,1100,,,,,4,,,
ClassicGumtree,1,1,573,3,0.2,,1100,,,,,5,,,
ClassicGumtree,1,1,609,3,0.3,,1100,,,,,1,,,
ClassicGumtree,1,1,580,3,0.3,,1100,,,,,2,,,
ClassicGumtree,1,1,641,3,0.3,,1100,,,,,3,,,
ClassicGumtree,1,1,650,3,0.3,,1100,,,,,4,,,
ClassicGumtree,1,1,592,3,0.3,,1100,,,,,5,,,
ClassicGumtree,1,1,629,3,0.4,,1100,,,,,1,,,
ClassicGumtree,1,1,616,3,0.4,,1100,,,,,2,,,
ClassicGumtree,1,1,630,3,0.4,,1100,,,,,3,,,
ClassicGumtree,1,1,610,3,0.4,,1100,,,,,4,,,
ClassicGumtree,1,1,628,3,0.4,,1100,,,,,5,,,
ClassicGumtree,1,1,603,3,0.5,,1100,,,,,1,,,
ClassicGumtree,1,1,598,3,0.5,,1100,,,,,2,,,
ClassicGumtree,1,1,550,3,0.5,,1100,,,,,3,,,
ClassicGumtree,1,1,584,3,0.5,,1100,,,,,4,,,
ClassicGumtree,1,1,571,3,0.5,,1100,,,,,5,,,
ClassicGumtree,1,1,610,3,0.6,,1100,,,,,1,,,
ClassicGumtree,1,1,571,3,0.6,,1100,,,,,2,,,
ClassicGumtree,1,1,638,3,0.6,,1100,,,,,3,,,
ClassicGumtree,1,1,606,3,0.6,,1100,,,,,4,,,
ClassicGumtree,1,1,662,3,0.6,,1100,,,,,5,,,
ClassicGumtree,1,1,615,3,0.7,,1100,,,,,1,,,
ClassicGumtree,1,1,779,3,0.7,,1100,,,,,2,,,
ClassicGumtree,1,1,722,3,0.7,,1100,,,,,3,,,
ClassicGumtree,1,1,791,3,0.7,,1100,,,,,4,,,
ClassicGumtree,1,1,523,3,0.7,,1100,,,,,5,,,
ClassicGumtree,1,1,723,3,0.799,,1100,,,,,1,,,
ClassicGumtree,1,1,769,3,0.799,,1100,,,,,2,,,
ClassicGumtree,1,1,710,3,0.799,,1100,,,,,3,,,
ClassicGumtree,1,1,693,3,0.799,,1100,,,,,4,,,
ClassicGumtree,1,1,692,3,0.799,,1100,,,,,5,,,
ClassicGumtree,1,1,681,3,0.899,,1100,,,,,1,,,
ClassicGumtree,1,1,697,3,0.899,,1100,,,,,2,,,
ClassicGumtree,1,1,256,3,0.899,,1100,,,,,3,,,
ClassicGumtree,1,1,166,3,0.899,,1100,,,,,4,,,
ClassicGumtree,1,1,142,3,0.899,,1100,,,,,5,,,
ClassicGumtree,1,1,144,3,0.999,,1100,,,,,1,,,
ClassicGumtree,1,1,145,3,0.999,,1100,,,,,2,,,
ClassicGumtree,1,1,159,3,0.999,,1100,,,,,3,,,
ClassicGumtree,1,1,137,3,0.999,,1100,,,,,4,,,
ClassicGumtree,1,1,169,3,0.999,,1100,,,,,5,,,
ClassicGumtree,1,1,614,3,0.1,,1200,,,,,1,,,
ClassicGumtree,1,1,621,3,0.1,,1200,,,,,2,,,
ClassicGumtree,1,1,645,3,0.1,,1200,,,,,3,,,
ClassicGumtree,1,1,591,3,0.1,,1200,,,,,4,,,
ClassicGumtree,1,1,628,3,0.1,,1200,,,,,5,,,
ClassicGumtree,1,1,604,3,0.2,,1200,,,,,1,,,
ClassicGumtree,1,1,597,3,0.2,,1200,,,,,2,,,
ClassicGumtree,1,1,653,3,0.2,,1200,,,,,3,,,
ClassicGumtree,1,1,612,3,0.2,,1200,,,,,4,,,
ClassicGumtree,1,1,585,3,0.2,,1200,,,,,5,,,
ClassicGumtree,1,1,567,3,0.3,,1200,,,,,1,,,
ClassicGumtree,1,1,576,3,0.3,,1200,,,,,2,,,
ClassicGumtree,1,1,589,3,0.3,,1200,,,,,3,,,
ClassicGumtree,1,1,592,3,0.3,,1200,,,,,4,,,
ClassicGumtree,1,1,589,3,0.3,,1200,,,,,5,,,
ClassicGumtree,1,1,581,3,0.4,,1200,,,,,1,,,
ClassicGumtree,1,1,601,3,0.4,,1200,,,,,2,,,
ClassicGumtree,1,1,605,3,0.4,,1200,,,,,3,,,
ClassicGumtree,1,1,629,3,0.4,,1200,,,,,4,,,
ClassicGumtree,1,1,616,3,0.4,,1200,,,,,5,,,
ClassicGumtree,1,1,632,3,0.5,,1200,,,,,1,,,
ClassicGumtree,1,1,618,3,0.5,,1200,,,,,2,,,
ClassicGumtree,1,1,605,3,0.5,,1200,,,,,3,,,
ClassicGumtree,1,1,638,3,0.5,,1200,,,,,4,,,
ClassicGumtree,1,1,634,3,0.5,,1200,,,,,5,,,
ClassicGumtree,1,1,656,3,0.6,,1200,,,,,1,,,
ClassicGumtree,1,1,610,3,0.6,,1200,,,,,2,,,
ClassicGumtree,1,1,586,3,0.6,,1200,,,,,3,,,
ClassicGumtree,1,1,570,3,0.6,,1200,,,,,4,,,
ClassicGumtree,1,1,589,3,0.6,,1200,,,,,5,,,
ClassicGumtree,1,1,588,3,0.7,,1200,,,,,1,,,
ClassicGumtree,1,1,597,3,0.7,,1200,,,,,2,,,
ClassicGumtree,1,1,605,3,0.7,,1200,,,,,3,,,
ClassicGumtree,1,1,559,3,0.7,,1200,,,,,4,,,
ClassicGumtree,1,1,596,3,0.7,,1200,,,,,5,,,
ClassicGumtree,1,1,590,3,0.799,,1200,,,,,1,,,
ClassicGumtree,1,1,577,3,0.799,,1200,,,,,2,,,
ClassicGumtree,1,1,570,3,0.799,,1200,,,,,3,,,
ClassicGumtree,1,1,606,3,0.799,,1200,,,,,4,,,
ClassicGumtree,1,1,557,3,0.799,,1200,,,,,5,,,
ClassicGumtree,1,1,527,3,0.899,,1200,,,,,1,,,
ClassicGumtree,1,1,554,3,0.899,,1200,,,,,2,,,
ClassicGumtree,1,1,240,3,0.899,,1200,,,,,3,,,
ClassicGumtree,1,1,172,3,0.899,,1200,,,,,4,,,
ClassicGumtree,1,1,172,3,0.899,,1200,,,,,5,,,
ClassicGumtree,1,1,146,3,0.999,,1200,,,,,1,,,
ClassicGumtree,1,1,161,3,0.999,,1200,,,,,2,,,
ClassicGumtree,1,1,156,3,0.999,,1200,,,,,3,,,
ClassicGumtree,1,1,144,3,0.999,,1200,,,,,4,,,
ClassicGumtree,1,1,166,3,0.999,,1200,,,,,5,,,
ClassicGumtree,1,1,590,3,0.1,,1300,,,,,1,,,
ClassicGumtree,1,1,594,3,0.1,,1300,,,,,2,,,
ClassicGumtree,1,1,578,3,0.1,,1300,,,,,3,,,
ClassicGumtree,1,1,597,3,0.1,,1300,,,,,4,,,
ClassicGumtree,1,1,563,3,0.1,,1300,,,,,5,,,
ClassicGumtree,1,1,609,3,0.2,,1300,,,,,1,,,
ClassicGumtree,1,1,562,3,0.2,,1300,,,,,2,,,
ClassicGumtree,1,1,572,3,0.2,,1300,,,,,3,,,
ClassicGumtree,1,1,611,3,0.2,,1300,,,,,4,,,
ClassicGumtree,1,1,609,3,0.2,,1300,,,,,5,,,
ClassicGumtree,1,1,582,3,0.3,,1300,,,,,1,,,
ClassicGumtree,1,1,539,3,0.3,,1300,,,,,2,,,
ClassicGumtree,1,1,582,3,0.3,,1300,,,,,3,,,
ClassicGumtree,1,1,590,3,0.3,,1300,,,,,4,,,
ClassicGumtree,1,1,546,3,0.3,,1300,,,,,5,,,
ClassicGumtree,1,1,596,3,0.4,,1300,,,,,1,,,
ClassicGumtree,1,1,602,3,0.4,,1300,,,,,2,,,
ClassicGumtree,1,1,576,3,0.4,,1300,,,,,3,,,
ClassicGumtree,1,1,548,3,0.4,,1300,,,,,4,,,
ClassicGumtree,1,1,530,3,0.4,,1300,,,,,5,,,
ClassicGumtree,1,1,570,3,0.5,,1300,,,,,1,,,
ClassicGumtree,1,1,588,3,0.5,,1300,,,,,2,,,
ClassicGumtree,1,1,584,3,0.5,,1300,,,,,3,,,
ClassicGumtree,1,1,558,3,0.5,,1300,,,,,4,,,
ClassicGumtree,1,1,564,3,0.5,,1300,,,,,5,,,
ClassicGumtree,1,1,545,3,0.6,,1300,,,,,1,,,
ClassicGumtree,1,1,609,3,0.6,,1300,,,,,2,,,
ClassicGumtree,1,1,595,3,0.6,,1300,,,,,3,,,
ClassicGumtree,1,1,585,3,0.6,,1300,,,,,4,,,
ClassicGumtree,1,1,577,3,0.6,,1300,,,,,5,,,
ClassicGumtree,1,1,575,3,0.7,,1300,,,,,1,,,
ClassicGumtree,1,1,552,3,0.7,,1300,,,,,2,,,
ClassicGumtree,1,1,560,3,0.7,,1300,,,,,3,,,
ClassicGumtree,1,1,570,3,0.7,,1300,,,,,4,,,
ClassicGumtree,1,1,529,3,0.7,,1300,,,,,5,,,
ClassicGumtree,1,1,579,3,0.799,,1300,,,,,1,,,
ClassicGumtree,1,1,555,3,0.799,,1300,,,,,2,,,
ClassicGumtree,1,1,598,3,0.799,,1300,,,,,3,,,
ClassicGumtree,1,1,596,3,0.799,,1300,,,,,4,,,
ClassicGumtree,1,1,554,3,0.799,,1300,,,,,5,,,
ClassicGumtree,1,1,591,3,0.899,,1300,,,,,1,,,
ClassicGumtree,1,1,613,3,0.899,,1300,,,,,2,,,
ClassicGumtree,1,1,236,3,0.899,,1300,,,,,3,,,
ClassicGumtree,1,1,159,3,0.899,,1300,,,,,4,,,
ClassicGumtree,1,1,166,3,0.899,,1300,,,,,5,,,
ClassicGumtree,1,1,103,3,0.999,,1300,,,,,1,,,
ClassicGumtree,1,1,164,3,0.999,,1300,,,,,2,,,
ClassicGumtree,1,1,159,3,0.999,,1300,,,,,3,,,
ClassicGumtree,1,1,161,3,0.999,,1300,,,,,4,,,
ClassicGumtree,1,1,141,3,0.999,,1300,,,,,5,,,
ClassicGumtree,1,1,555,3,0.1,,1400,,,,,1,,,
ClassicGumtree,1,1,595,3,0.1,,1400,,,,,2,,,
ClassicGumtree,1,1,580,3,0.1,,1400,,,,,3,,,
ClassicGumtree,1,1,574,3,0.1,,1400,,,,,4,,,
ClassicGumtree,1,1,542,3,0.1,,1400,,,,,5,,,
ClassicGumtree,1,1,591,3,0.2,,1400,,,,,1,,,
ClassicGumtree,1,1,575,3,0.2,,1400,,,,,2,,,
ClassicGumtree,1,1,570,3,0.2,,1400,,,,,3,,,
ClassicGumtree,1,1,635,3,0.2,,1400,,,,,4,,,
ClassicGumtree,1,1,610,3,0.2,,1400,,,,,5,,,
ClassicGumtree,1,1,600,3,0.3,,1400,,,,,1,,,
ClassicGumtree,1,1,603,3,0.3,,1400,,,,,2,,,
ClassicGumtree,1,1,623,3,0.3,,1400,,,,,3,,,
ClassicGumtree,1,1,623,3,0.3,,1400,,,,,4,,,
ClassicGumtree,1,1,633,3,0.3,,1400,,,,,5,,,
ClassicGumtree,1,1,639,3,0.4,,1400,,,,,1,,,
ClassicGumtree,1,1,691,3,0.4,,1400,,,,,2,,,
ClassicGumtree,1,1,600,3,0.4,,1400,,,,,3,,,
ClassicGumtree,1,1,616,3,0.4,,1400,,,,,4,,,
ClassicGumtree,1,1,577,3,0.4,,1400,,,,,5,,,
ClassicGumtree,1,1,558,3,0.5,,1400,,,,,1,,,
ClassicGumtree,1,1,572,3,0.5,,1400,,,,,2,,,
ClassicGumtree,1,1,604,3,0.5,,1400,,,,,3,,,
ClassicGumtree,1,1,611,3,0.5,,1400,,,,,4,,,
ClassicGumtree,1,1,563,3,0.5,,1400,,,,,5,,,
ClassicGumtree,1,1,608,3,0.6,,1400,,,,,1,,,
ClassicGumtree,1,1,572,3,0.6,,1400,,,,,2,,,
ClassicGumtree,1,1,578,3,0.6,,1400,,,,,3,,,
ClassicGumtree,1,1,600,3,0.6,,1400,,,,,4,,,
ClassicGumtree,1,1,587,3,0.6,,1400,,,,,5,,,
ClassicGumtree,1,1,571,3,0.7,,1400,,,,,1,,,
ClassicGumtree,1,1,601,3,0.7,,1400,,,,,2,,,
ClassicGumtree,1,1,596,3,0.7,,1400,,,,,3,,,
ClassicGumtree,1,1,626,3,0.7,,1400,,,,,4,,,
ClassicGumtree,1,1,571,3,0.7,,1400,,,,,5,,,
ClassicGumtree,1,1,559,3,0.799,,1400,,,,,1,,,
ClassicGumtree,1,1,566,3,0.799,,1400,,,,,2,,,
ClassicGumtree,1,1,573,3,0.799,,1400,,,,,3,,,
ClassicGumtree,1,1,581,3,0.799,,1400,,,,,4,,,
ClassicGumtree,1,1,578,3,0.799,,1400,,,,,5,,,
ClassicGumtree,1,1,584,3,0.899,,1400,,,,,1,,,
ClassicGumtree,1,1,570,3,0.899,,1400,,,,,2,,,
ClassicGumtree,1,1,220,3,0.899,,1400,,,,,3,,,
ClassicGumtree,1,1,154,3,0.899,,1400,,,,,4,,,
ClassicGumtree,1,1,152,3,0.899,,1400,,,,,5,,,
ClassicGumtree,1,1,106,3,0.999,,1400,,,,,1,,,
ClassicGumtree,1,1,116,3,0.999,,1400,,,,,2,,,
ClassicGumtree,1,1,142,3,0.999,,1400,,,,,3,,,
ClassicGumtree,1,1,115,3,0.999,,1400,,,,,4,,,
ClassicGumtree,1,1,122,3,0.999,,1400,,,,,5,,,
ClassicGumtree,1,1,575,3,0.1,,1500,,,,,1,,,
ClassicGumtree,1,1,608,3,0.1,,1500,,,,,2,,,
ClassicGumtree,1,1,586,3,0.1,,1500,,,,,3,,,
ClassicGumtree,1,1,592,3,0.1,,1500,,,,,4,,,
ClassicGumtree,1,1,631,3,0.1,,1500,,,,,5,,,
ClassicGumtree,1,1,598,3,0.2,,1500,,,,,1,,,
ClassicGumtree,1,1,600,3,0.2,,1500,,,,,2,,,
ClassicGumtree,1,1,583,3,0.2,,1500,,,,,3,,,
ClassicGumtree,1,1,562,3,0.2,,1500,,,,,4,,,
ClassicGumtree,1,1,599,3,0.2,,1500,,,,,5,,,
ClassicGumtree,1,1,563,3,0.3,,1500,,,,,1,,,
ClassicGumtree,1,1,567,3,0.3,,1500,,,,,2,,,
ClassicGumtree,1,1,580,3,0.3,,1500,,,,,3,,,
ClassicGumtree,1,1,564,3,0.3,,1500,,,,,4,,,
ClassicGumtree,1,1,567,3,0.3,,1500,,,,,5,,,
ClassicGumtree,1,1,582,3,0.4,,1500,,,,,1,,,
ClassicGumtree,1,1,547,3,0.4,,1500,,,,,2,,,
ClassicGumtree,1,1,576,3,0.4,,1500,,,,,3,,,
ClassicGumtree,1,1,583,3,0.4,,1500,,,,,4,,,
ClassicGumtree,1,1,561,3,0.4,,1500,,,,,5,,,
ClassicGumtree,1,1,587,3,0.5,,1500,,,,,1,,,
ClassicGumtree,1,1,553,3,0.5,,1500,,,,,2,,,
ClassicGumtree,1,1,597,3,0.5,,1500,,,,,3,,,
ClassicGumtree,1,1,577,3,0.5,,1500,,,,,4,,,
ClassicGumtree,1,1,595,3,0.5,,1500,,,,,5,,,
ClassicGumtree,1,1,583,3,0.6,,1500,,,,,1,,,
ClassicGumtree,1,1,559,3,0.6,,1500,,,,,2,,,
ClassicGumtree,1,1,553,3,0.6,,1500,,,,,3,,,
ClassicGumtree,1,1,558,3,0.6,,1500,,,,,4,,,
ClassicGumtree,1,1,619,3,0.6,,1500,,,,,5,,,
ClassicGumtree,1,1,614,3,0.7,,1500,,,,,1,,,
ClassicGumtree,1,1,606,3,0.7,,1500,,,,,2,,,
ClassicGumtree,1,1,598,3,0.7,,1500,,,,,3,,,
ClassicGumtree,1,1,546,3,0.7,,1500,,,,,4,,,
ClassicGumtree,1,1,594,3,0.7,,1500,,,,,5,,,
ClassicGumtree,1,1,549,3,0.799,,1500,,,,,1,,,
ClassicGumtree,1,1,565,3,0.799,,1500,,,,,2,,,
ClassicGumtree,1,1,580,3,0.799,,1500,,,,,3,,,
ClassicGumtree,1,1,608,3,0.799,,1500,,,,,4,,,
ClassicGumtree,1,1,569,3,0.799,,1500,,,,,5,,,
ClassicGumtree,1,1,541,3,0.899,,1500,,,,,1,,,
ClassicGumtree,1,1,559,3,0.899,,1500,,,,,2,,,
ClassicGumtree,1,1,225,3,0.899,,1500,,,,,3,,,
ClassicGumtree,1,1,134,3,0.899,,1500,,,,,4,,,
ClassicGumtree,1,1,140,3,0.899,,1500,,,,,5,,,
ClassicGumtree,1,1,152,3,0.999,,1500,,,,,1,,,
ClassicGumtree,1,1,175,3,0.999,,1500,,,,,2,,,
ClassicGumtree,1,1,160,3,0.999,,1500,,,,,3,,,
ClassicGumtree,1,1,161,3,0.999,,1500,,,,,4,,,
ClassicGumtree,1,1,147,3,0.999,,1500,,,,,5,,,
ClassicGumtree,1,1,592,3,0.1,,1600,,,,,1,,,
ClassicGumtree,1,1,565,3,0.1,,1600,,,,,2,,,
ClassicGumtree,1,1,566,3,0.1,,1600,,,,,3,,,
ClassicGumtree,1,1,589,3,0.1,,1600,,,,,4,,,
ClassicGumtree,1,1,594,3,0.1,,1600,,,,,5,,,
ClassicGumtree,1,1,601,3,0.2,,1600,,,,,1,,,
ClassicGumtree,1,1,583,3,0.2,,1600,,,,,2,,,
ClassicGumtree,1,1,588,3,0.2,,1600,,,,,3,,,
ClassicGumtree,1,1,579,3,0.2,,1600,,,,,4,,,
ClassicGumtree,1,1,572,3,0.2,,1600,,,,,5,,,
ClassicGumtree,1,1,617,3,0.3,,1600,,,,,1,,,
ClassicGumtree,1,1,607,3,0.3,,1600,,,,,2,,,
ClassicGumtree,1,1,598,3,0.3,,1600,,,,,3,,,
ClassicGumtree,1,1,567,3,0.3,,1600,,,,,4,,,
ClassicGumtree,1,1,555,3,0.3,,1600,,,,,5,,,
ClassicGumtree,1,1,561,3,0.4,,1600,,,,,1,,,
ClassicGumtree,1,1,530,3,0.4,,1600,,,,,2,,,
ClassicGumtree,1,1,581,3,0.4,,1600,,,,,3,,,
ClassicGumtree,1,1,573,3,0.4,,1600,,,,,4,,,
ClassicGumtree,1,1,583,3,0.4,,1600,,,,,5,,,
ClassicGumtree,1,1,587,3,0.5,,1600,,,,,1,,,
ClassicGumtree,1,1,544,3,0.5,,1600,,,,,2,,,
ClassicGumtree,1,1,571,3,0.5,,1600,,,,,3,,,
ClassicGumtree,1,1,584,3,0.5,,1600,,,,,4,,,
ClassicGumtree,1,1,597,3,0.5,,1600,,,,,5,,,
