MATCHER,NRACTIONS,NRROOTS,TIME,NROPTIONS,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
SimpleGumtree,30,3,101,2,,0.799,,,,,,3,,,
SimpleGumtree,30,3,58,2,,0.799,,,,,,4,,,
SimpleGumtree,30,3,75,2,,0.799,,,,,,5,,,
SimpleGumtree,8,2,102,2,,0.899,,,,,,1,,,
SimpleGumtree,8,2,84,2,,0.899,,,,,,2,,,
SimpleGumtree,30,3,66,2,,0.899,,,,,,3,,,
SimpleGumtree,30,3,98,2,,0.899,,,,,,4,,,
SimpleGumtree,30,3,86,2,,0.899,,,,,,5,,,
SimpleGumtree,8,2,60,2,,0.999,,,,,,1,,,
SimpleGumtree,8,2,69,2,,0.999,,,,,,2,,,
SimpleGumtree,30,3,61,2,,0.999,,,,,,3,,,
SimpleGumtree,30,3,57,2,,0.999,,,,,,4,,,
SimpleGumtree,30,3,55,2,,0.999,,,,,,5,,,
ClassicGumtree,16,10,261,3,0.1,,100,,,,,1,,,
ClassicGumtree,54,24,284,3,0.1,,100,,,,,2,,,
ClassicGumtree,436,98,169,3,0.1,,100,,,,,3,,,
ClassicGumtree,656,114,247,3,0.1,,100,,,,,4,,,
ClassicGumtree,766,121,227,3,0.1,,100,,,,,5,,,
ClassicGumtree,16,10,238,3,0.2,,100,,,,,1,,,
ClassicGumtree,54,24,265,3,0.2,,100,,,,,2,,,
ClassicGumtree,436,98,245,3,0.2,,100,,,,,3,,,
ClassicGumtree,656,114,129,3,0.2,,100,,,,,4,,,
ClassicGumtree,766,121,109,3,0.2,,100,,,,,5,,,
ClassicGumtree,16,10,275,3,0.3,,100,,,,,1,,,
ClassicGumtree,54,24,302,3,0.3,,100,,,,,2,,,
ClassicGumtree,436,98,189,3,0.3,,100,,,,,3,,,
ClassicGumtree,656,114,259,3,0.3,,100,,,,,4,,,
ClassicGumtree,766,121,269,3,0.3,,100,,,,,5,,,
ClassicGumtree,16,10,243,3,0.4,,100,,,,,1,,,
ClassicGumtree,54,24,255,3,0.4,,100,,,,,2,,,
ClassicGumtree,469,100,285,3,0.4,,100,,,,,3,,,
ClassicGumtree,689,116,230,3,0.4,,100,,,,,4,,,
ClassicGumtree,766,121,252,3,0.4,,100,,,,,5,,,
ClassicGumtree,16,10,332,3,0.5,,100,,,,,1,,,
ClassicGumtree,54,24,286,3,0.5,,100,,,,,2,,,
ClassicGumtree,469,100,264,3,0.5,,100,,,,,3,,,
ClassicGumtree,689,116,291,3,0.5,,100,,,,,4,,,
ClassicGumtree,766,121,285,3,0.5,,100,,,,,5,,,
ClassicGumtree,16,10,273,3,0.6,,100,,,,,1,,,
ClassicGumtree,54,24,257,3,0.6,,100,,,,,2,,,
ClassicGumtree,469,100,266,3,0.6,,100,,,,,3,,,
ClassicGumtree,689,116,272,3,0.6,,100,,,,,4,,,
ClassicGumtree,774,109,247,3,0.6,,100,,,,,5,,,
ClassicGumtree,16,10,237,3,0.7,,100,,,,,1,,,
ClassicGumtree,73,28,248,3,0.7,,100,,,,,2,,,
ClassicGumtree,469,100,262,3,0.7,,100,,,,,3,,,
ClassicGumtree,692,105,240,3,0.7,,100,,,,,4,,,
ClassicGumtree,778,95,248,3,0.7,,100,,,,,5,,,
ClassicGumtree,16,10,282,3,0.799,,100,,,,,1,,,
ClassicGumtree,73,28,226,3,0.799,,100,,,,,2,,,
ClassicGumtree,469,100,258,3,0.799,,100,,,,,3,,,
ClassicGumtree,703,96,231,3,0.799,,100,,,,,4,,,
ClassicGumtree,787,88,224,3,0.799,,100,,,,,5,,,
ClassicGumtree,28,15,257,3,0.899,,100,,,,,1,,,
ClassicGumtree,103,22,238,3,0.899,,100,,,,,2,,,
ClassicGumtree,534,88,41,3,0.899,,100,,,,,3,,,
ClassicGumtree,788,38,55,3,0.899,,100,,,,,4,,,
ClassicGumtree,900,32,36,3,0.899,,100,,,,,5,,,
ClassicGumtree,155,97,70,3,0.999,,100,,,,,1,,,
ClassicGumtree,203,87,33,3,0.999,,100,,,,,2,,,
ClassicGumtree,567,47,38,3,0.999,,100,,,,,3,,,
ClassicGumtree,788,38,72,3,0.999,,100,,,,,4,,,
ClassicGumtree,900,32,65,3,0.999,,100,,,,,5,,,
ClassicGumtree,14,8,1243,3,0.1,,200,,,,,1,,,
ClassicGumtree,40,18,1331,3,0.1,,200,,,,,2,,,
ClassicGumtree,422,92,1167,3,0.1,,200,,,,,3,,,
ClassicGumtree,600,102,1219,3,0.1,,200,,,,,4,,,
ClassicGumtree,620,104,1306,3,0.1,,200,,,,,5,,,
ClassicGumtree,14,8,1253,3,0.2,,200,,,,,1,,,
ClassicGumtree,40,18,1263,3,0.2,,200,,,,,2,,,
ClassicGumtree,422,92,1265,3,0.2,,200,,,,,3,,,
ClassicGumtree,600,102,1285,3,0.2,,200,,,,,4,,,
ClassicGumtree,620,104,1216,3,0.2,,200,,,,,5,,,
ClassicGumtree,14,8,1122,3,0.3,,200,,,,,1,,,
ClassicGumtree,40,18,1147,3,0.3,,200,,,,,2,,,
ClassicGumtree,422,92,1157,3,0.3,,200,,,,,3,,,
ClassicGumtree,600,102,1074,3,0.3,,200,,,,,4,,,
ClassicGumtree,620,104,1047,3,0.3,,200,,,,,5,,,
ClassicGumtree,14,8,1066,3,0.4,,200,,,,,1,,,
ClassicGumtree,40,18,1072,3,0.4,,200,,,,,2,,,
ClassicGumtree,422,92,1038,3,0.4,,200,,,,,3,,,
ClassicGumtree,600,102,1029,3,0.4,,200,,,,,4,,,
ClassicGumtree,620,104,1122,3,0.4,,200,,,,,5,,,
ClassicGumtree,14,8,1077,3,0.5,,200,,,,,1,,,
ClassicGumtree,40,18,1155,3,0.5,,200,,,,,2,,,
ClassicGumtree,422,92,1113,3,0.5,,200,,,,,3,,,
ClassicGumtree,600,102,1137,3,0.5,,200,,,,,4,,,
ClassicGumtree,620,104,1079,3,0.5,,200,,,,,5,,,
ClassicGumtree,14,8,1147,3,0.6,,200,,,,,1,,,
ClassicGumtree,40,18,1174,3,0.6,,200,,,,,2,,,
ClassicGumtree,422,92,1141,3,0.6,,200,,,,,3,,,
ClassicGumtree,600,102,1146,3,0.6,,200,,,,,4,,,
ClassicGumtree,620,104,1064,3,0.6,,200,,,,,5,,,
ClassicGumtree,14,8,1023,3,0.7,,200,,,,,1,,,
ClassicGumtree,40,18,1001,3,0.7,,200,,,,,2,,,
ClassicGumtree,422,92,965,3,0.7,,200,,,,,3,,,
ClassicGumtree,600,102,996,3,0.7,,200,,,,,4,,,
ClassicGumtree,620,104,960,3,0.7,,200,,,,,5,,,
ClassicGumtree,14,8,984,3,0.799,,200,,,,,1,,,
ClassicGumtree,40,18,956,3,0.799,,200,,,,,2,,,
ClassicGumtree,422,92,968,3,0.799,,200,,,,,3,,,
ClassicGumtree,600,102,991,3,0.799,,200,,,,,4,,,
ClassicGumtree,787,88,213,3,0.799,,200,,,,,5,,,
ClassicGumtree,14,8,992,3,0.899,,200,,,,,1,,,
ClassicGumtree,103,22,201,3,0.899,,200,,,,,2,,,
ClassicGumtree,534,88,31,3,0.899,,200,,,,,3,,,
ClassicGumtree,788,38,58,3,0.899,,200,,,,,4,,,
ClassicGumtree,900,32,57,3,0.899,,200,,,,,5,,,
ClassicGumtree,155,97,47,3,0.999,,200,,,,,1,,,
ClassicGumtree,203,87,92,3,0.999,,200,,,,,2,,,
ClassicGumtree,567,47,69,3,0.999,,200,,,,,3,,,
ClassicGumtree,788,38,49,3,0.999,,200,,,,,4,,,
ClassicGumtree,900,32,39,3,0.999,,200,,,,,5,,,
ClassicGumtree,8,2,2814,3,0.1,,300,,,,,1,,,
ClassicGumtree,16,6,2776,3,0.1,,300,,,,,2,,,
ClassicGumtree,372,74,2801,3,0.1,,300,,,,,3,,,
ClassicGumtree,538,82,2812,3,0.1,,300,,,,,4,,,
ClassicGumtree,558,84,2742,3,0.1,,300,,,,,5,,,
ClassicGumtree,8,2,2734,3,0.2,,300,,,,,1,,,
ClassicGumtree,16,6,2713,3,0.2,,300,,,,,2,,,
ClassicGumtree,372,74,2771,3,0.2,,300,,,,,3,,,
ClassicGumtree,538,82,2765,3,0.2,,300,,,,,4,,,
ClassicGumtree,558,84,2758,3,0.2,,300,,,,,5,,,
ClassicGumtree,8,2,2764,3,0.3,,300,,,,,1,,,
ClassicGumtree,16,6,2777,3,0.3,,300,,,,,2,,,
ClassicGumtree,372,74,2748,3,0.3,,300,,,,,3,,,
ClassicGumtree,538,82,2765,3,0.3,,300,,,,,4,,,
ClassicGumtree,558,84,2763,3,0.3,,300,,,,,5,,,
ClassicGumtree,8,2,2744,3,0.4,,300,,,,,1,,,
ClassicGumtree,16,6,2784,3,0.4,,300,,,,,2,,,
ClassicGumtree,372,74,2695,3,0.4,,300,,,,,3,,,
ClassicGumtree,538,82,2762,3,0.4,,300,,,,,4,,,
ClassicGumtree,558,84,2766,3,0.4,,300,,,,,5,,,
ClassicGumtree,8,2,2715,3,0.5,,300,,,,,1,,,
ClassicGumtree,16,6,2819,3,0.5,,300,,,,,2,,,
ClassicGumtree,372,74,2763,3,0.5,,300,,,,,3,,,
ClassicGumtree,538,82,2715,3,0.5,,300,,,,,4,,,
ClassicGumtree,558,84,2694,3,0.5,,300,,,,,5,,,
ClassicGumtree,8,2,2684,3,0.6,,300,,,,,1,,,
ClassicGumtree,16,6,2773,3,0.6,,300,,,,,2,,,
ClassicGumtree,372,74,2717,3,0.6,,300,,,,,3,,,
ClassicGumtree,538,82,2707,3,0.6,,300,,,,,4,,,
ClassicGumtree,558,84,2720,3,0.6,,300,,,,,5,,,
ClassicGumtree,8,2,2676,3,0.7,,300,,,,,1,,,
ClassicGumtree,16,6,2692,3,0.7,,300,,,,,2,,,
ClassicGumtree,372,74,2661,3,0.7,,300,,,,,3,,,
ClassicGumtree,538,82,2656,3,0.7,,300,,,,,4,,,
ClassicGumtree,558,84,2754,3,0.7,,300,,,,,5,,,
ClassicGumtree,8,2,2741,3,0.799,,300,,,,,1,,,
ClassicGumtree,16,6,2656,3,0.799,,300,,,,,2,,,
ClassicGumtree,372,74,2636,3,0.799,,300,,,,,3,,,
ClassicGumtree,538,82,2752,3,0.799,,300,,,,,4,,,
ClassicGumtree,787,88,211,3,0.799,,300,,,,,5,,,
ClassicGumtree,8,2,2716,3,0.899,,300,,,,,1,,,
ClassicGumtree,103,22,286,3,0.899,,300,,,,,2,,,
ClassicGumtree,534,88,15,3,0.899,,300,,,,,3,,,
ClassicGumtree,788,38,28,3,0.899,,300,,,,,4,,,
ClassicGumtree,900,32,48,3,0.899,,300,,,,,5,,,
ClassicGumtree,155,97,29,3,0.999,,300,,,,,1,,,
ClassicGumtree,203,87,36,3,0.999,,300,,,,,2,,,
ClassicGumtree,567,47,84,3,0.999,,300,,,,,3,,,
ClassicGumtree,788,38,116,3,0.999,,300,,,,,4,,,
ClassicGumtree,900,32,78,3,0.999,,300,,,,,5,,,
ClassicGumtree,8,2,2737,3,0.1,,400,,,,,1,,,
ClassicGumtree,16,6,2756,3,0.1,,400,,,,,2,,,
ClassicGumtree,372,74,2686,3,0.1,,400,,,,,3,,,
ClassicGumtree,538,82,2781,3,0.1,,400,,,,,4,,,
ClassicGumtree,558,84,2698,3,0.1,,400,,,,,5,,,
ClassicGumtree,8,2,2713,3,0.2,,400,,,,,1,,,
ClassicGumtree,16,6,2720,3,0.2,,400,,,,,2,,,
ClassicGumtree,372,74,2713,3,0.2,,400,,,,,3,,,
ClassicGumtree,538,82,2724,3,0.2,,400,,,,,4,,,
ClassicGumtree,558,84,2680,3,0.2,,400,,,,,5,,,
ClassicGumtree,8,2,2945,3,0.3,,400,,,,,1,,,
ClassicGumtree,16,6,2899,3,0.3,,400,,,,,2,,,
ClassicGumtree,372,74,2934,3,0.3,,400,,,,,3,,,
ClassicGumtree,538,82,2894,3,0.3,,400,,,,,4,,,
ClassicGumtree,558,84,2809,3,0.3,,400,,,,,5,,,
ClassicGumtree,8,2,2930,3,0.4,,400,,,,,1,,,
ClassicGumtree,16,6,2927,3,0.4,,400,,,,,2,,,
ClassicGumtree,372,74,3042,3,0.4,,400,,,,,3,,,
ClassicGumtree,538,82,2927,3,0.4,,400,,,,,4,,,
ClassicGumtree,558,84,2952,3,0.4,,400,,,,,5,,,
ClassicGumtree,8,2,2780,3,0.5,,400,,,,,1,,,
ClassicGumtree,16,6,2808,3,0.5,,400,,,,,2,,,
ClassicGumtree,372,74,2746,3,0.5,,400,,,,,3,,,
ClassicGumtree,538,82,2754,3,0.5,,400,,,,,4,,,
ClassicGumtree,558,84,2784,3,0.5,,400,,,,,5,,,
ClassicGumtree,8,2,2689,3,0.6,,400,,,,,1,,,
ClassicGumtree,16,6,2706,3,0.6,,400,,,,,2,,,
ClassicGumtree,372,74,2730,3,0.6,,400,,,,,3,,,
ClassicGumtree,538,82,2609,3,0.6,,400,,,,,4,,,
ClassicGumtree,558,84,2667,3,0.6,,400,,,,,5,,,
ClassicGumtree,8,2,2680,3,0.7,,400,,,,,1,,,
ClassicGumtree,16,6,2649,3,0.7,,400,,,,,2,,,
ClassicGumtree,372,74,2642,3,0.7,,400,,,,,3,,,
ClassicGumtree,538,82,2730,3,0.7,,400,,,,,4,,,
ClassicGumtree,558,84,2670,3,0.7,,400,,,,,5,,,
ClassicGumtree,8,2,2662,3,0.799,,400,,,,,1,,,
ClassicGumtree,16,6,2617,3,0.799,,400,,,,,2,,,
ClassicGumtree,372,74,2682,3,0.799,,400,,,,,3,,,
ClassicGumtree,538,82,2681,3,0.799,,400,,,,,4,,,
ClassicGumtree,787,88,213,3,0.799,,400,,,,,5,,,
ClassicGumtree,8,2,2707,3,0.899,,400,,,,,1,,,
ClassicGumtree,103,22,189,3,0.899,,400,,,,,2,,,
ClassicGumtree,534,88,15,3,0.899,,400,,,,,3,,,
ClassicGumtree,788,38,43,3,0.899,,400,,,,,4,,,
ClassicGumtree,900,32,32,3,0.899,,400,,,,,5,,,
ClassicGumtree,155,97,48,3,0.999,,400,,,,,1,,,
ClassicGumtree,203,87,26,3,0.999,,400,,,,,2,,,
ClassicGumtree,567,47,49,3,0.999,,400,,,,,3,,,
ClassicGumtree,788,38,32,3,0.999,,400,,,,,4,,,
ClassicGumtree,900,32,32,3,0.999,,400,,,,,5,,,
ClassicGumtree,8,2,2794,3,0.1,,500,,,,,1,,,
ClassicGumtree,16,6,2745,3,0.1,,500,,,,,2,,,
ClassicGumtree,372,74,2760,3,0.1,,500,,,,,3,,,
ClassicGumtree,538,82,2868,3,0.1,,500,,,,,4,,,
ClassicGumtree,558,84,2805,3,0.1,,500,,,,,5,,,
ClassicGumtree,8,2,2774,3,0.2,,500,,,,,1,,,
ClassicGumtree,16,6,2710,3,0.2,,500,,,,,2,,,
ClassicGumtree,372,74,2829,3,0.2,,500,,,,,3,,,
ClassicGumtree,538,82,2847,3,0.2,,500,,,,,4,,,
ClassicGumtree,558,84,2809,3,0.2,,500,,,,,5,,,
ClassicGumtree,8,2,2684,3,0.3,,500,,,,,1,,,
ClassicGumtree,16,6,2734,3,0.3,,500,,,,,2,,,
ClassicGumtree,372,74,2737,3,0.3,,500,,,,,3,,,
ClassicGumtree,538,82,2724,3,0.3,,500,,,,,4,,,
ClassicGumtree,558,84,2737,3,0.3,,500,,,,,5,,,
ClassicGumtree,8,2,2703,3,0.4,,500,,,,,1,,,
ClassicGumtree,16,6,2674,3,0.4,,500,,,,,2,,,
ClassicGumtree,372,74,2695,3,0.4,,500,,,,,3,,,
ClassicGumtree,538,82,2737,3,0.4,,500,,,,,4,,,
ClassicGumtree,558,84,2681,3,0.4,,500,,,,,5,,,
ClassicGumtree,8,2,2776,3,0.5,,500,,,,,1,,,
ClassicGumtree,16,6,2687,3,0.5,,500,,,,,2,,,
ClassicGumtree,372,74,2793,3,0.5,,500,,,,,3,,,
ClassicGumtree,538,82,2785,3,0.5,,500,,,,,4,,,
ClassicGumtree,558,84,2673,3,0.5,,500,,,,,5,,,
ClassicGumtree,8,2,2791,3,0.6,,500,,,,,1,,,
ClassicGumtree,16,6,2707,3,0.6,,500,,,,,2,,,
ClassicGumtree,372,74,2729,3,0.6,,500,,,,,3,,,
ClassicGumtree,538,82,2728,3,0.6,,500,,,,,4,,,
ClassicGumtree,558,84,2743,3,0.6,,500,,,,,5,,,
ClassicGumtree,8,2,2757,3,0.7,,500,,,,,1,,,
ClassicGumtree,16,6,2679,3,0.7,,500,,,,,2,,,
ClassicGumtree,372,74,2807,3,0.7,,500,,,,,3,,,
ClassicGumtree,538,82,2744,3,0.7,,500,,,,,4,,,
ClassicGumtree,558,84,2754,3,0.7,,500,,,,,5,,,
ClassicGumtree,8,2,2717,3,0.799,,500,,,,,1,,,
ClassicGumtree,16,6,2675,3,0.799,,500,,,,,2,,,
ClassicGumtree,372,74,2739,3,0.799,,500,,,,,3,,,
ClassicGumtree,538,82,2776,3,0.799,,500,,,,,4,,,
ClassicGumtree,787,88,185,3,0.799,,500,,,,,5,,,
ClassicGumtree,8,2,2740,3,0.899,,500,,,,,1,,,
ClassicGumtree,103,22,171,3,0.899,,500,,,,,2,,,
ClassicGumtree,534,88,37,3,0.899,,500,,,,,3,,,
ClassicGumtree,788,38,47,3,0.899,,500,,,,,4,,,
ClassicGumtree,900,32,49,3,0.899,,500,,,,,5,,,
ClassicGumtree,155,97,35,3,0.999,,500,,,,,1,,,
ClassicGumtree,203,87,52,3,0.999,,500,,,,,2,,,
ClassicGumtree,567,47,31,3,0.999,,500,,,,,3,,,
ClassicGumtree,788,38,15,3,0.999,,500,,,,,4,,,
ClassicGumtree,900,32,53,3,0.999,,500,,,,,5,,,
ClassicGumtree,8,2,2710,3,0.1,,600,,,,,1,,,
ClassicGumtree,16,6,2731,3,0.1,,600,,,,,2,,,
ClassicGumtree,372,74,2804,3,0.1,,600,,,,,3,,,
ClassicGumtree,538,82,2770,3,0.1,,600,,,,,4,,,
ClassicGumtree,558,84,2640,3,0.1,,600,,,,,5,,,
ClassicGumtree,8,2,2703,3,0.2,,600,,,,,1,,,
ClassicGumtree,16,6,2804,3,0.2,,600,,,,,2,,,
ClassicGumtree,372,74,2674,3,0.2,,600,,,,,3,,,
ClassicGumtree,538,82,2715,3,0.2,,600,,,,,4,,,
ClassicGumtree,558,84,2699,3,0.2,,600,,,,,5,,,
ClassicGumtree,8,2,2678,3,0.3,,600,,,,,1,,,
ClassicGumtree,16,6,2664,3,0.3,,600,,,,,2,,,
ClassicGumtree,372,74,2676,3,0.3,,600,,,,,3,,,
ClassicGumtree,538,82,2638,3,0.3,,600,,,,,4,,,
ClassicGumtree,558,84,2695,3,0.3,,600,,,,,5,,,
ClassicGumtree,8,2,2647,3,0.4,,600,,,,,1,,,
ClassicGumtree,16,6,2633,3,0.4,,600,,,,,2,,,
ClassicGumtree,372,74,2705,3,0.4,,600,,,,,3,,,
ClassicGumtree,538,82,2685,3,0.4,,600,,,,,4,,,
ClassicGumtree,558,84,2657,3,0.4,,600,,,,,5,,,
ClassicGumtree,8,2,2879,3,0.5,,600,,,,,1,,,
ClassicGumtree,16,6,2895,3,0.5,,600,,,,,2,,,
ClassicGumtree,372,74,2914,3,0.5,,600,,,,,3,,,
ClassicGumtree,538,82,2940,3,0.5,,600,,,,,4,,,
ClassicGumtree,558,84,3000,3,0.5,,600,,,,,5,,,
ClassicGumtree,8,2,2891,3,0.6,,600,,,,,1,,,
ClassicGumtree,16,6,2889,3,0.6,,600,,,,,2,,,
ClassicGumtree,372,74,2977,3,0.6,,600,,,,,3,,,
ClassicGumtree,538,82,2931,3,0.6,,600,,,,,4,,,
ClassicGumtree,558,84,2994,3,0.6,,600,,,,,5,,,
ClassicGumtree,8,2,3055,3,0.7,,600,,,,,1,,,
ClassicGumtree,16,6,2973,3,0.7,,600,,,,,2,,,
ClassicGumtree,372,74,3080,3,0.7,,600,,,,,3,,,
ClassicGumtree,538,82,3101,3,0.7,,600,,,,,4,,,
ClassicGumtree,558,84,3076,3,0.7,,600,,,,,5,,,
ClassicGumtree,8,2,3009,3,0.799,,600,,,,,1,,,
ClassicGumtree,16,6,3004,3,0.799,,600,,,,,2,,,
ClassicGumtree,372,74,3054,3,0.799,,600,,,,,3,,,
ClassicGumtree,538,82,2975,3,0.799,,600,,,,,4,,,
ClassicGumtree,787,88,219,3,0.799,,600,,,,,5,,,
ClassicGumtree,8,2,2918,3,0.899,,600,,,,,1,,,
ClassicGumtree,103,22,195,3,0.899,,600,,,,,2,,,
ClassicGumtree,534,88,47,3,0.899,,600,,,,,3,,,
ClassicGumtree,788,38,29,3,0.899,,600,,,,,4,,,
ClassicGumtree,900,32,22,3,0.899,,600,,,,,5,,,
ClassicGumtree,155,97,53,3,0.999,,600,,,,,1,,,
ClassicGumtree,203,87,70,3,0.999,,600,,,,,2,,,
ClassicGumtree,567,47,42,3,0.999,,600,,,,,3,,,
ClassicGumtree,788,38,38,3,0.999,,600,,,,,4,,,
ClassicGumtree,900,32,37,3,0.999,,600,,,,,5,,,
ClassicGumtree,8,2,2704,3,0.1,,700,,,,,1,,,
ClassicGumtree,16,6,2679,3,0.1,,700,,,,,2,,,
ClassicGumtree,372,74,2778,3,0.1,,700,,,,,3,,,
ClassicGumtree,538,82,2800,3,0.1,,700,,,,,4,,,
ClassicGumtree,558,84,2713,3,0.1,,700,,,,,5,,,
ClassicGumtree,8,2,2722,3,0.2,,700,,,,,1,,,
ClassicGumtree,16,6,2780,3,0.2,,700,,,,,2,,,
ClassicGumtree,372,74,2748,3,0.2,,700,,,,,3,,,
ClassicGumtree,538,82,2828,3,0.2,,700,,,,,4,,,
ClassicGumtree,558,84,2802,3,0.2,,700,,,,,5,,,
ClassicGumtree,8,2,2797,3,0.3,,700,,,,,1,,,
ClassicGumtree,16,6,2725,3,0.3,,700,,,,,2,,,
ClassicGumtree,372,74,2785,3,0.3,,700,,,,,3,,,
ClassicGumtree,538,82,2704,3,0.3,,700,,,,,4,,,
ClassicGumtree,558,84,2787,3,0.3,,700,,,,,5,,,
ClassicGumtree,8,2,2766,3,0.4,,700,,,,,1,,,
ClassicGumtree,16,6,2726,3,0.4,,700,,,,,2,,,
ClassicGumtree,372,74,2710,3,0.4,,700,,,,,3,,,
ClassicGumtree,538,82,2678,3,0.4,,700,,,,,4,,,
ClassicGumtree,558,84,2923,3,0.4,,700,,,,,5,,,
ClassicGumtree,8,2,2975,3,0.5,,700,,,,,1,,,
ClassicGumtree,16,6,2975,3,0.5,,700,,,,,2,,,
ClassicGumtree,372,74,2880,3,0.5,,700,,,,,3,,,
ClassicGumtree,538,82,2897,3,0.5,,700,,,,,4,,,
ClassicGumtree,558,84,2934,3,0.5,,700,,,,,5,,,
ClassicGumtree,8,2,2886,3,0.6,,700,,,,,1,,,
ClassicGumtree,16,6,2944,3,0.6,,700,,,,,2,,,
ClassicGumtree,372,74,2892,3,0.6,,700,,,,,3,,,
ClassicGumtree,538,82,2916,3,0.6,,700,,,,,4,,,
ClassicGumtree,558,84,2710,3,0.6,,700,,,,,5,,,
ClassicGumtree,8,2,2816,3,0.7,,700,,,,,1,,,
ClassicGumtree,16,6,2752,3,0.7,,700,,,,,2,,,
ClassicGumtree,372,74,2721,3,0.7,,700,,,,,3,,,
ClassicGumtree,538,82,2732,3,0.7,,700,,,,,4,,,
ClassicGumtree,558,84,2760,3,0.7,,700,,,,,5,,,
ClassicGumtree,8,2,2756,3,0.799,,700,,,,,1,,,
ClassicGumtree,16,6,2709,3,0.799,,700,,,,,2,,,
ClassicGumtree,372,74,2787,3,0.799,,700,,,,,3,,,
ClassicGumtree,538,82,2805,3,0.799,,700,,,,,4,,,
ClassicGumtree,787,88,229,3,0.799,,700,,,,,5,,,
ClassicGumtree,8,2,2683,3,0.899,,700,,,,,1,,,
ClassicGumtree,103,22,204,3,0.899,,700,,,,,2,,,
ClassicGumtree,534,88,39,3,0.899,,700,,,,,3,,,
ClassicGumtree,788,38,35,3,0.899,,700,,,,,4,,,
ClassicGumtree,900,32,39,3,0.899,,700,,,,,5,,,
ClassicGumtree,155,97,29,3,0.999,,700,,,,,1,,,
ClassicGumtree,203,87,34,3,0.999,,700,,,,,2,,,
ClassicGumtree,567,47,33,3,0.999,,700,,,,,3,,,
ClassicGumtree,788,38,46,3,0.999,,700,,,,,4,,,
ClassicGumtree,900,32,55,3,0.999,,700,,,,,5,,,
ClassicGumtree,8,2,2729,3,0.1,,800,,,,,1,,,
ClassicGumtree,16,6,2726,3,0.1,,800,,,,,2,,,
ClassicGumtree,372,74,2777,3,0.1,,800,,,,,3,,,
ClassicGumtree,538,82,2721,3,0.1,,800,,,,,4,,,
ClassicGumtree,558,84,2737,3,0.1,,800,,,,,5,,,
ClassicGumtree,8,2,2756,3,0.2,,800,,,,,1,,,
ClassicGumtree,16,6,2750,3,0.2,,800,,,,,2,,,
ClassicGumtree,372,74,2806,3,0.2,,800,,,,,3,,,
ClassicGumtree,538,82,2702,3,0.2,,800,,,,,4,,,
