CompleteGumtreeMatcher_0.7_700_5
CompleteGumtreeMatcher_0.7_800_5
CompleteGumtreeMatcher_0.7_900_5
CompleteGumtreeMatcher_0.7_1000_5
CompleteGumtreeMatcher_0.7_1100_5
CompleteGumtreeMatcher_0.7_1200_5
CompleteGumtreeMatcher_0.7_1300_5
CompleteGumtreeMatcher_0.7_1400_5
CompleteGumtreeMatcher_0.7_1500_5
CompleteGumtreeMatcher_0.7_1600_5
CompleteGumtreeMatcher_0.7_1700_5
CompleteGumtreeMatcher_0.7_1800_5
CompleteGumtreeMatcher_0.7_1900_5
CompleteGumtreeMatcher_0.7_2000_5
CompleteGumtreeMatcher_0.8_700_5
CompleteGumtreeMatcher_0.8_800_5
CompleteGumtreeMatcher_0.8_900_5
CompleteGumtreeMatcher_0.8_1000_5
CompleteGumtreeMatcher_0.8_1100_5
CompleteGumtreeMatcher_0.8_1200_5
CompleteGumtreeMatcher_0.8_1300_5
CompleteGumtreeMatcher_0.8_1400_5
CompleteGumtreeMatcher_0.8_1500_5
CompleteGumtreeMatcher_0.8_1600_5
CompleteGumtreeMatcher_0.8_1700_5
CompleteGumtreeMatcher_0.8_1800_5
CompleteGumtreeMatcher_0.8_1900_5
CompleteGumtreeMatcher_0.8_2000_5
CompleteGumtreeMatcher_0.9_700_5
CompleteGumtreeMatcher_0.9_800_5
CompleteGumtreeMatcher_0.9_900_5
CompleteGumtreeMatcher_0.9_1000_5
CompleteGumtreeMatcher_0.9_1100_5
CompleteGumtreeMatcher_0.9_1200_5
CompleteGumtreeMatcher_0.9_1300_5
CompleteGumtreeMatcher_0.9_1400_5
CompleteGumtreeMatcher_0.9_1500_5
CompleteGumtreeMatcher_0.9_1600_5
CompleteGumtreeMatcher_0.9_1700_5
CompleteGumtreeMatcher_0.9_1800_5
CompleteGumtreeMatcher_0.9_1900_5
CompleteGumtreeMatcher_0.9_2000_5
CompleteGumtreeMatcher_1_700_5
CompleteGumtreeMatcher_1_800_5
CompleteGumtreeMatcher_1_900_5
CompleteGumtreeMatcher_1_1000_5
CompleteGumtreeMatcher_1_1100_5
CompleteGumtreeMatcher_1_1200_5
CompleteGumtreeMatcher_1_1300_5
CompleteGumtreeMatcher_1_1400_5
CompleteGumtreeMatcher_1_1500_5
CompleteGumtreeMatcher_1_1600_5
CompleteGumtreeMatcher_1_1700_5
CompleteGumtreeMatcher_1_1800_5
CompleteGumtreeMatcher_1_1900_5
CompleteGumtreeMatcher_1_2000_5
SimpleGumtree_0.1_1
SimpleGumtree_0.3_1
SimpleGumtree_0.5_1
SimpleGumtree_0.7_1
SimpleGumtree_0.9_1
SimpleGumtree_0.1_2
SimpleGumtree_0.3_2
SimpleGumtree_0.5_2
SimpleGumtree_0.7_2
SimpleGumtree_0.9_2
