PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,9,0,0,0.1,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,151,0,0,0.1,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6914,0,0,0.1,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1100-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,7138,0,0,0.1,1100,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1200-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,7263,0,0,0.1,1200,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1300-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,7001,0,0,0.1,1300,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1400-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6739,0,0,0.1,1400,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1500-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,7066,0,0,0.1,1500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1600-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,7115,0,0,0.1,1600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1700-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6881,0,0,0.1,1700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1800-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6088,0,0,0.1,1800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1900-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6164,0,0,0.1,1900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-2000-st_minprio-3-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6148,0,0,0.1,2000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-100-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,73,0,0,0.1,100,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-200-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,13,0,0,0.1,200,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-300-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,107,0,0,0.1,300,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-400-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,56,0,0,0.1,400,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,109,0,0,0.1,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,98,0,0,0.1,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,88,0,0,0.1,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,82,0,0,0.1,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,8,0,0,0.1,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6253,0,0,0.1,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1100-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,5812,0,0,0.1,1100,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1200-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6139,0,0,0.1,1200,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1300-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6035,0,0,0.1,1300,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1400-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6086,0,0,0.1,1400,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1500-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6044,0,0,0.1,1500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1600-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,5908,0,0,0.1,1600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1700-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6356,0,0,0.1,1700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1800-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6319,0,0,0.1,1800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1900-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6384,0,0,0.1,1900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-2000-st_minprio-4-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6470,0,0,0.1,2000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-100-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,11,0,0,0.1,100,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-200-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,64,0,0,0.1,200,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-300-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,8,0,0,0.1,300,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-400-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,12,0,0,0.1,400,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,8,0,0,0.1,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,144,0,0,0.1,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,39,0,0,0.1,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,60,0,0,0.1,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,22,0,0,0.1,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6428,0,0,0.1,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1100-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6398,0,0,0.1,1100,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1200-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6334,0,0,0.1,1200,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1300-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6310,0,0,0.1,1300,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1400-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6114,0,0,0.1,1400,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1500-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,6331,0,0,0.1,1500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1600-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4816,0,0,0.1,1600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1700-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4898,0,0,0.1,1700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1800-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4669,0,0,0.1,1800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1900-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4751,0,0,0.1,1900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-2000-st_minprio-5-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4745,0,0,0.1,2000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-100-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,29,0,0,0.2,100,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-200-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,81,0,0,0.2,200,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-300-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,18,0,0,0.2,300,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-400-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,46,0,0,0.2,400,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,12,0,0,0.2,500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,23,0,0,0.2,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,16,0,0,0.2,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,86,0,0,0.2,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,74,0,0,0.2,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4679,0,0,0.2,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1100-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4628,0,0,0.2,1100,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1200-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4695,0,0,0.2,1200,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1300-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4656,0,0,0.2,1300,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1400-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4801,0,0,0.2,1400,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1500-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4794,0,0,0.2,1500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1600-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4731,0,0,0.2,1600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1700-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4715,0,0,0.2,1700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4742,0,0,0.2,1800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4812,0,0,0.2,1900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-1-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4761,0,0,0.2,2000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-100-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,8,0,0,0.2,100,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-200-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,93,0,0,0.2,200,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-300-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,66,0,0,0.2,300,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-400-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,10,0,0,0.2,400,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,87,0,0,0.2,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,24,0,0,0.2,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,77,0,0,0.2,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,76,0,0,0.2,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,24,0,0,0.2,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4706,0,0,0.2,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1100-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4563,0,0,0.2,1100,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1200-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4706,0,0,0.2,1200,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1300-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4666,0,0,0.2,1300,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1400-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4705,0,0,0.2,1400,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1500-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4662,0,0,0.2,1500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1600-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4394,0,0,0.2,1600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1700-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4631,0,0,0.2,1700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4557,0,0,0.2,1800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4559,0,0,0.2,1900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,7,4,0,0,0,0,4705,0,0,0.2,2000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-100-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,61,0,0,0.2,100,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-200-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,9,0,0,0.2,200,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-300-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,56,0,0,0.2,300,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-400-st_minprio-3-st_priocalc-size,ClassicGumtree,17,null,10,7,0,0,0,0,6,0,0,0.2,400,3,size,,,,,,
