file,nrBest,proportionBest,entropyNrActions
nr_555_id_1_0630b6142c2654b8f4fa23c61ea2ffc8d5025ce6_NamedEventManager_GTSPOON.csv,1938,0.9453658536585365,0.3561106932074534
