MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
SimpleGumtree,21,4,18,2,0,1,0,0,6,2,0,,0.1,,,,,,1,,,
SimpleGumtree,21,4,18,2,0,1,0,0,7,2,0,,0.1,,,,,,2,,,
SimpleGumtree,158,4,86,70,0,2,0,0,6,2,0,,0.1,,,,,,3,,,
SimpleGumtree,260,2,138,122,0,0,0,0,7,2,0,,0.1,,,,,,5,,,
SimpleGumtree,21,4,18,2,0,1,0,0,7,2,0,,0.3,,,,,,1,,,
SimpleGumtree,21,4,18,2,0,1,0,0,7,2,0,,0.3,,,,,,2,,,
SimpleGumtree,158,4,86,70,0,2,0,0,6,2,0,,0.3,,,,,,3,,,
SimpleGumtree,221,3,118,102,0,1,0,0,6,2,0,,0.3,,,,,,4,,,
SimpleGumtree,260,2,138,122,0,0,0,0,6,2,0,,0.3,,,,,,5,,,
SimpleGumtree,21,4,18,2,0,1,0,0,6,2,0,,0.5,,,,,,1,,,
SimpleGumtree,21,4,18,2,0,1,0,0,5,2,0,,0.5,,,,,,2,,,
SimpleGumtree,158,4,86,70,0,2,0,0,6,2,0,,0.5,,,,,,3,,,
SimpleGumtree,221,3,118,102,0,1,0,0,6,2,0,,0.5,,,,,,4,,,
SimpleGumtree,260,2,138,122,0,0,0,0,6,2,0,,0.5,,,,,,5,,,
SimpleGumtree,21,4,18,2,0,1,0,0,6,2,0,,0.7,,,,,,1,,,
SimpleGumtree,21,4,18,2,0,1,0,0,6,2,0,,0.7,,,,,,2,,,
SimpleGumtree,158,4,86,70,0,2,0,0,6,2,0,,0.7,,,,,,3,,,
SimpleGumtree,221,3,118,102,0,1,0,0,6,2,0,,0.7,,,,,,4,,,
SimpleGumtree,260,2,138,122,0,0,0,0,6,2,0,,0.7,,,,,,5,,,
SimpleGumtree,21,4,18,2,0,1,0,0,6,2,0,,0.899,,,,,,1,,,
SimpleGumtree,21,4,18,2,0,1,0,0,5,2,0,,0.899,,,,,,2,,,
SimpleGumtree,158,4,86,70,0,2,0,0,5,2,0,,0.899,,,,,,3,,,
SimpleGumtree,221,3,118,102,0,1,0,0,5,2,0,,0.899,,,,,,4,,,
SimpleGumtree,260,2,138,122,0,0,0,0,5,2,0,,0.899,,,,,,5,,,
ClassicGumtree,23,8,18,2,1,2,0,0,30,3,0,0.1,,100,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,45,3,0,0.1,,200,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,82,3,0,0.1,,300,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,65,3,0,0.1,,400,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,44,3,0,0.1,,500,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,45,3,0,0.1,,600,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,80,3,0,0.1,,700,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,45,3,0,0.1,,800,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,65,3,0,0.1,,900,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,82,3,0,0.1,,1000,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,46,3,0,0.1,,1100,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1200,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,48,3,0,0.1,,1300,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1400,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1500,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1600,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1700,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,1800,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,77,3,0,0.1,,1900,,,,,1,,,
ClassicGumtree,21,6,17,1,1,2,0,0,47,3,0,0.1,,2000,,,,,1,,,
ClassicGumtree,47,20,30,14,1,2,0,0,30,3,0,0.1,,100,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,200,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,300,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,400,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,500,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,600,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,700,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,800,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,900,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,1000,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,1100,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,1200,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,1300,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,1400,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,1500,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,1600,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,1700,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,46,3,0,0.1,,1800,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,1900,,,,,2,,,
ClassicGumtree,25,8,19,3,1,2,0,0,47,3,0,0.1,,2000,,,,,2,,,
ClassicGumtree,69,26,41,25,1,2,0,0,21,3,0,0.1,,100,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,36,3,0,0.1,,200,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,36,3,0,0.1,,300,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,400,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,500,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,600,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,700,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,800,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,900,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1000,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1100,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1200,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1300,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1400,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1500,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1600,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1700,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1800,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,1900,,,,,3,,,
ClassicGumtree,39,12,26,10,1,2,0,0,37,3,0,0.1,,2000,,,,,3,,,
ClassicGumtree,370,34,193,177,0,0,0,0,5,3,0,0.1,,100,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,200,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,21,3,0,0.1,,300,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,21,3,0,0.1,,400,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,500,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,600,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,700,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,800,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,900,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,1000,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,1100,,,,,4,,,
ClassicGumtree,173,22,93,77,1,2,0,0,22,3,0,0.1,,1200,,,,,4,,,
