MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.1,,,,,,1,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.3,,,,,,1,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.5,,,,,,1,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.7,,,,,,1,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.899,,,,,,1,,,
SimpleGumtree,78,12,36,42,0,0,0,0,4,2,0,,0.1,,,,,,2,,,
SimpleGumtree,78,12,36,42,0,0,0,0,4,2,0,,0.3,,,,,,2,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.5,,,,,,2,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.7,,,,,,2,,,
SimpleGumtree,78,12,36,42,0,0,0,0,3,2,0,,0.899,,,,,,2,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.1,,,,,,3,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.3,,,,,,3,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.5,,,,,,3,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.7,,,,,,3,,,
SimpleGumtree,78,12,36,42,0,0,0,0,2,2,0,,0.899,,,,,,3,,,
SimpleGumtree,432,10,213,219,0,0,0,0,2,2,0,,0.3,,,,,,4,,,
SimpleGumtree,432,10,213,219,0,0,0,0,2,2,0,,0.5,,,,,,4,,,
SimpleGumtree,432,10,213,219,0,0,0,0,1,2,0,,0.7,,,,,,4,,,
SimpleGumtree,432,10,213,219,0,0,0,0,3,2,0,,0.899,,,,,,4,,,
SimpleGumtree,432,10,213,219,0,0,0,0,3,2,0,,0.1,,,,,,5,,,
SimpleGumtree,432,10,213,219,0,0,0,0,2,2,0,,0.3,,,,,,5,,,
SimpleGumtree,432,10,213,219,0,0,0,0,1,2,0,,0.5,,,,,,5,,,
SimpleGumtree,432,10,213,219,0,0,0,0,2,2,0,,0.7,,,,,,5,,,
SimpleGumtree,432,10,213,219,0,0,0,0,2,2,0,,0.899,,,,,,5,,,
ClassicGumtree,38,16,16,22,0,0,0,0,36,3,0,0.1,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,36,3,0,0.2,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,20,3,0,0.3,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,36,3,0,0.4,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,36,3,0,0.5,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,36,3,0,0.6,,100,,,,,1,,,
ClassicGumtree,38,16,16,22,0,0,0,0,34,3,0,0.7,,100,,,,,1,,,
ClassicGumtree,77,25,31,37,0,9,0,0,29,3,0,0.799,,100,,,,,1,,,
ClassicGumtree,106,37,40,46,0,20,0,0,21,3,0,0.899,,100,,,,,1,,,
ClassicGumtree,190,82,52,58,0,80,0,0,3,3,0,0.999,,100,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,108,3,0,0.1,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,59,3,0,0.2,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,96,3,0,0.3,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,108,3,0,0.4,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,96,3,0,0.5,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,108,3,0,0.6,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,107,3,0,0.7,,200,,,,,1,,,
ClassicGumtree,45,15,15,21,0,9,0,0,101,3,0,0.799,,200,,,,,1,,,
ClassicGumtree,74,27,24,30,0,20,0,0,94,3,0,0.899,,200,,,,,1,,,
ClassicGumtree,190,82,52,58,0,80,0,0,3,3,0,0.999,,200,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,108,3,0,0.1,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,58,3,0,0.2,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,253,3,0,0.3,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,240,3,0,0.4,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,206,3,0,0.5,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,240,3,0,0.6,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,252,3,0,0.7,,300,,,,,1,,,
ClassicGumtree,45,15,15,21,0,9,0,0,199,3,0,0.799,,300,,,,,1,,,
ClassicGumtree,74,27,24,30,0,20,0,0,238,3,0,0.899,,300,,,,,1,,,
ClassicGumtree,190,82,52,58,0,80,0,0,2,3,0,0.999,,300,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,252,3,0,0.1,,400,,,,,1,,,
ClassicGumtree,6,6,0,6,0,0,0,0,252,3,0,0.2,,400,,,,,1,,,
