config,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,Mann-Whitney_U_stat,Mann-Whitney_U_p
ClassicGumtree_0.1_1300_1,13.583097240988536,12.0,15.936507936507937,14.0,29282215.5,1.63282211507252e-67
ClassicGumtree_0.1_1300_2,11.43473703680868,11.0,17.842115848753018,16.0,37588803.0,0.0
ClassicGumtree_0.1_1300_3,11.37074199527066,11.0,17.563631194920877,15.0,39379211.0,0.0
ClassicGumtree_0.1_1300_4,11.350704133947692,11.0,17.45026371796058,15.0,40173664.5,0.0
ClassicGumtree_0.1_1300_5,11.34153504764391,11.0,17.40907840440165,15.0,40375238.5,0.0
ClassicGumtree_0.1_1400_1,13.594013747498478,12.0,15.888316704216285,14.0,29087327.0,6.722977482060228e-64
ClassicGumtree_0.1_1400_2,11.525829255029908,11.0,17.90685815381413,16.0,37826186.5,0.0
ClassicGumtree_0.1_1400_3,11.46321457641976,11.0,17.614880719593273,15.0,39788767.5,0.0
ClassicGumtree_0.1_1400_4,11.444437380801018,11.0,17.49585121602289,15.0,40657560.5,0.0
ClassicGumtree_0.1_1400_5,11.434335038363171,11.0,17.453712450406197,15.0,40903767.5,0.0
ClassicGumtree_0.1_1500_1,13.610112066718791,12.0,15.796091205211727,14.0,28935055.0,1.6423944641324377e-60
ClassicGumtree_0.1_1500_2,11.60963612658528,11.0,17.978237448825684,16.0,37816050.5,0.0
ClassicGumtree_0.1_1500_3,11.547967080211276,11.0,17.66918809884014,15.0,39964378.5,0.0
ClassicGumtree_0.1_1500_4,11.529598902127129,11.0,17.54115105087409,15.0,40925784.0,0.0
ClassicGumtree_0.1_1500_5,11.522767185148018,11.0,17.494553588795956,15.0,41217570.5,0.0
ClassicGumtree_0.1_1600_1,13.617851254013711,12.0,15.754760341431385,14.0,28846772.0,3.665901099190363e-58
ClassicGumtree_0.1_1600_2,11.679181484288463,11.0,18.043106321519833,16.0,37841220.0,0.0
ClassicGumtree_0.1_1600_3,11.616765381361054,11.0,17.71868200186509,15.0,40128149.5,0.0
ClassicGumtree_0.1_1600_4,11.596094805354292,11.0,17.5864813135892,15.0,41120081.5,0.0
ClassicGumtree_0.1_1600_5,11.589615360869297,11.0,17.537241998205204,15.0,41442140.5,0.0
ClassicGumtree_0.1_1700_1,13.622940870469915,12.0,15.731481481481481,14.0,28740238.0,1.7504718239464392e-56
ClassicGumtree_0.1_1700_2,11.746419738885374,11.0,18.08112733911456,16.0,37947726.0,0.0
ClassicGumtree_0.1_1700_3,11.683002444404698,11.0,17.748567183188282,15.0,40352488.0,0.0
ClassicGumtree_0.1_1700_4,11.659738213549872,11.0,17.612152420185375,15.0,41382702.5,0.0
ClassicGumtree_0.1_1700_5,11.653728978796003,11.0,17.560321988995312,15.0,41734288.0,0.0
ClassicGumtree_0.1_1800_1,13.63125081179374,12.0,15.680694722778892,14.0,28625616.5,1.1843929313779223e-53
ClassicGumtree_0.1_1800_2,11.810829218457346,11.0,18.121336459554513,16.0,38015446.0,0.0
ClassicGumtree_0.1_1800_3,11.744969996470173,11.0,17.78242905295205,15.0,40574014.0,0.0
ClassicGumtree_0.1_1800_4,11.721836881128917,11.0,17.641968802698145,15.0,41649530.5,0.0
ClassicGumtree_0.1_1800_5,11.718278535793713,11.0,17.58692251538221,15.0,42045997.5,0.0
ClassicGumtree_0.1_1900_1,13.635297680858429,12.0,15.65961732124874,14.0,28581933.0,4.971666129371146e-52
ClassicGumtree_0.1_1900_2,11.875217318153776,11.0,18.14392208729109,16.0,38094382.0,0.0
ClassicGumtree_0.1_1900_3,11.810345829700669,11.0,17.796329254727475,15.0,40775383.0,0.0
ClassicGumtree_0.1_1900_4,11.78928719069273,11.0,17.652225455329237,15.0,41917027.0,0.0
ClassicGumtree_0.1_1900_5,11.787617973526444,11.0,17.593773323382024,15.0,42337807.5,0.0
ClassicGumtree_0.1_2000_1,13.64121411276375,12.0,15.624367195410057,14.0,28539290.5,2.9981625031855252e-50
ClassicGumtree_0.1_2000_2,11.93547493769039,11.0,18.18403164009393,16.0,38101731.5,0.0
ClassicGumtree_0.1_2000_3,11.87149170636515,11.0,17.823643410852714,15.0,40920380.5,0.0
ClassicGumtree_0.1_2000_4,11.848859592836726,11.0,17.675377660160986,15.0,42115801.0,0.0
ClassicGumtree_0.1_2000_5,11.846979472140763,11.0,17.611922406277245,15.0,42537027.5,0.0
ClassicGumtree_0.2_100_1,11.942163772433336,11.0,16.015493867010974,14.0,50589579.5,0.0
ClassicGumtree_0.2_100_2,7.0773809523809526,7.0,14.48255354543564,13.0,5164386.5,0.0
ClassicGumtree_0.2_100_3,6.839052682455293,6.0,14.465612844492261,13.0,4290887.5,0.0
ClassicGumtree_0.2_100_4,6.829839102876646,6.0,14.460657432292743,13.0,4242451.0,0.0
ClassicGumtree_0.2_100_5,6.838062622309198,6.0,14.441784638243428,13.0,4299164.0,0.0
ClassicGumtree_0.2_200_1,12.615897660179314,11.0,16.80643513789581,15.0,44704552.5,0.0
ClassicGumtree_0.2_200_2,8.271478367849088,8.0,15.146987161465654,13.0,13873489.0,0.0
ClassicGumtree_0.2_200_3,8.123770842240274,8.0,15.110843038092145,13.0,12730434.0,0.0
ClassicGumtree_0.2_200_4,8.089846287075124,8.0,15.098639770519108,13.0,12414025.5,0.0
ClassicGumtree_0.2_200_5,8.0825010855406,8.0,15.086482490991408,13.0,12485847.5,0.0
ClassicGumtree_0.2_300_1,12.962135535874216,12.0,16.904524284763806,15.0,40045357.5,0.0
ClassicGumtree_0.2_300_2,8.976123198643684,9.0,15.680675343683028,14.0,20803432.0,0.0
ClassicGumtree_0.2_300_3,8.856367370892018,8.0,15.625206100577081,14.0,19719588.5,0.0
ClassicGumtree_0.2_300_4,8.826151560178307,8.0,15.604472253564468,14.0,19437847.5,0.0
ClassicGumtree_0.2_300_5,8.83806691449814,8.0,15.592057391749936,14.0,19601495.0,0.0
ClassicGumtree_0.2_400_1,13.160277092427405,12.0,16.8409226486379,15.0,36776719.0,2.3656854205106343e-251
ClassicGumtree_0.2_400_2,9.475723780556494,9.0,16.121472675861273,14.0,25577199.5,0.0
ClassicGumtree_0.2_400_3,9.375467289719627,9.0,16.042291796410577,14.0,24781632.0,0.0
ClassicGumtree_0.2_400_4,9.360808893093662,9.0,16.00838397479181,14.0,24685789.0,0.0
ClassicGumtree_0.2_400_5,9.358624777711915,9.0,15.995955737797,14.0,24725296.0,0.0
ClassicGumtree_0.2_500_1,13.28257652825303,12.0,16.704581005586594,15.0,34853915.5,2.6966720144785202e-192
ClassicGumtree_0.2_500_2,9.850097087378641,9.0,16.476034721348597,15.0,29008161.5,0.0
ClassicGumtree_0.2_500_3,9.759637644690487,9.0,16.371507522259748,14.0,28517202.5,0.0
ClassicGumtree_0.2_500_4,9.746970776906629,9.0,16.33042789223455,14.0,28502753.0,0.0
ClassicGumtree_0.2_500_5,9.740218612728572,9.0,16.31855500821018,14.0,28465287.0,0.0
ClassicGumtree_0.2_600_1,13.358686257562661,12.0,16.594949004371053,14.0,33540737.0,1.1160526504690022e-154
ClassicGumtree_0.2_600_2,10.188150589868147,10.0,16.76619391790536,15.0,31666080.5,0.0
ClassicGumtree_0.2_600_3,10.094213983622785,10.0,16.641882944915253,15.0,31397269.5,0.0
ClassicGumtree_0.2_600_4,10.081169718502323,10.0,16.5897166841553,15.0,31497423.0,0.0
ClassicGumtree_0.2_600_5,10.079813494240263,10.0,16.569896691513012,15.0,31556664.5,0.0
ClassicGumtree_0.2_700_1,13.416580450721964,12.0,16.46963039545102,14.0,32522063.5,1.381951057532668e-130
ClassicGumtree_0.2_700_2,10.462871287128714,10.0,16.99685235341483,15.0,33312329.0,0.0
ClassicGumtree_0.2_700_3,10.376955550037248,10.0,16.850944865170923,15.0,33406015.5,0.0
ClassicGumtree_0.2_700_4,10.367754383021559,10.0,16.78227724157225,15.0,33609342.0,0.0
ClassicGumtree_0.2_700_5,10.36378947368421,10.0,16.75902187543542,15.0,33690934.5,0.0
ClassicGumtree_0.2_800_1,13.455418136357547,12.0,16.369259859535386,14.0,31906496.0,9.749418391812109e-113
ClassicGumtree_0.2_800_2,10.68723356517837,10.0,17.195019127176206,15.0,34682682.5,0.0
ClassicGumtree_0.2_800_3,10.604728682170542,10.0,17.028552107596365,15.0,35066520.0,0.0
ClassicGumtree_0.2_800_4,10.598208673790069,10.0,16.948558298124677,15.0,35435938.5,0.0
ClassicGumtree_0.2_800_5,10.593057199211046,10.0,16.923996458087366,15.0,35500366.0,0.0
ClassicGumtree_0.2_900_1,13.486141956116194,12.0,16.271484375,14.0,31451611.5,1.0494535182777345e-100
ClassicGumtree_0.2_900_2,10.85369660848588,10.0,17.391970198675498,15.0,35314657.5,0.0
ClassicGumtree_0.2_900_3,10.77674042490627,10.0,17.202269481034758,15.0,36025352.0,0.0
ClassicGumtree_0.2_900_4,10.767315291135466,10.0,17.111371446422993,15.0,36500929.5,0.0
ClassicGumtree_0.2_900_5,10.761644451100794,10.0,17.08304202594578,15.0,36593880.5,0.0
ClassicGumtree_0.2_1000_1,13.511479761114797,12.0,16.178121420389463,14.0,30996491.5,1.4074940941371987e-93
ClassicGumtree_0.2_1000_2,11.022071307300509,10.0,17.53551148772604,15.0,36134776.5,0.0
ClassicGumtree_0.2_1000_3,10.94928606597735,10.0,17.326103278551763,15.0,37135214.0,0.0
ClassicGumtree_0.2_1000_4,10.939506348979883,10.0,17.228133453561767,15.0,37680598.0,0.0
ClassicGumtree_0.2_1000_5,10.932950878451058,10.0,17.192721055202735,15.0,37819328.5,0.0
ClassicGumtree_0.2_1100_1,13.540061701189952,12.0,16.054919236417035,14.0,30607128.5,6.2556933994177375e-86
ClassicGumtree_0.2_1100_2,11.178856469972525,11.0,17.65395220588235,15.0,36752351.5,0.0
ClassicGumtree_0.2_1100_3,11.108166723144697,10.0,17.42120894479385,15.0,38014125.5,0.0
ClassicGumtree_0.2_1100_4,11.090008939008458,10.0,17.32345382902176,15.0,38626018.5,0.0
ClassicGumtree_0.2_1100_5,11.082411504424778,10.0,17.285131344044885,15.0,38779997.5,0.0
ClassicGumtree_0.2_1200_1,13.552395604395604,12.0,16.00897129186603,14.0,30355980.5,3.6095998950360924e-80
ClassicGumtree_0.2_1200_2,11.324505828687279,11.0,17.74164338695694,15.0,37401129.5,0.0
ClassicGumtree_0.2_1200_3,11.25543513957307,11.0,17.486242711370263,15.0,38910215.5,0.0
ClassicGumtree_0.2_1200_4,11.23635272945411,11.0,17.382413270311247,15.0,39584133.5,0.0
ClassicGumtree_0.2_1200_5,11.22902144772118,11.0,17.34182364906695,15.0,39785537.0,0.0
ClassicGumtree_0.2_1300_1,13.568034367876557,12.0,15.947272173117952,14.0,30135949.0,1.6350174505941038e-73
ClassicGumtree_0.2_1300_2,11.429789337122383,11.0,17.829591018444265,16.0,37639868.0,0.0
ClassicGumtree_0.2_1300_3,11.366022276277045,11.0,17.5559652108149,15.0,39408140.0,0.0
ClassicGumtree_0.2_1300_4,11.348597038191738,11.0,17.44593345656192,15.0,40175540.5,0.0
ClassicGumtree_0.2_1300_5,11.341343956115718,11.0,17.404343045629467,15.0,40413650.5,0.0
ClassicGumtree_0.2_1400_1,13.578311671261652,12.0,15.903454657618754,14.0,29962336.0,3.4264393350905005e-70
ClassicGumtree_0.2_1400_2,11.5219707057257,11.0,17.894272670678564,16.0,37891077.5,0.0
ClassicGumtree_0.2_1400_3,11.458137347130762,11.0,17.607177686756387,15.0,39816434.0,0.0
ClassicGumtree_0.2_1400_4,11.442231836111464,11.0,17.492235876917213,15.0,40655088.5,0.0
ClassicGumtree_0.2_1400_5,11.436028659160696,11.0,17.446667925240703,15.0,40943587.5,0.0
ClassicGumtree_0.2_1500_1,13.596758692993186,12.0,15.8028125,14.0,29822174.5,9.737546547346357e-66
ClassicGumtree_0.2_1500_2,11.605853716456899,11.0,17.9645618556701,16.0,37890828.0,0.0
ClassicGumtree_0.2_1500_3,11.543094432482313,11.0,17.66053108026554,15.0,40004497.5,0.0
ClassicGumtree_0.2_1500_4,11.527748298895062,11.0,17.536982538748283,15.0,40932191.0,0.0
ClassicGumtree_0.2_1500_5,11.52299968622529,11.0,17.488970945486347,15.0,41260995.0,0.0
ClassicGumtree_0.2_1600_1,13.605715532286213,12.0,15.757566204287516,14.0,29724035.0,6.499725877236051e-63
ClassicGumtree_0.2_1600_2,11.677664233576643,11.0,18.02624875401484,16.0,37926888.5,0.0
ClassicGumtree_0.2_1600_3,11.611854452987831,11.0,17.708780991735537,15.0,40176222.5,0.0
ClassicGumtree_0.2_1600_4,11.59447004608295,11.0,17.582511571744817,15.0,41129690.5,0.0
ClassicGumtree_0.2_1600_5,11.589238277630198,11.0,17.531925490586712,15.0,41482546.5,0.0
ClassicGumtree_0.2_1700_1,13.610513010504294,12.0,15.738329628453478,14.0,29591536.0,1.475517415468889e-61
ClassicGumtree_0.2_1700_2,11.744541107334216,11.0,18.06322492608597,16.0,38041047.5,0.0
ClassicGumtree_0.2_1700_3,11.677756540437224,11.0,17.73796678303184,15.0,40405190.5,0.0
ClassicGumtree_0.2_1700_4,11.657995270147353,11.0,17.608373624112744,15.0,41388522.5,0.0
ClassicGumtree_0.2_1700_5,11.65368202877347,11.0,17.555589492974953,15.0,41776891.0,0.0
ClassicGumtree_0.2_1800_1,13.61835517436545,12.0,15.691543882126842,14.0,29495141.0,7.01185614702294e-59
ClassicGumtree_0.2_1800_2,11.80544658593439,11.0,18.110280373831777,16.0,38104127.0,0.0
ClassicGumtree_0.2_1800_3,11.739789002180704,11.0,17.77167316861725,15.0,40629733.0,0.0
ClassicGumtree_0.2_1800_4,11.72033746185604,11.0,17.637751342246553,15.0,41663965.5,0.0
ClassicGumtree_0.2_1800_5,11.717988813375834,11.0,17.58131055318262,15.0,42090803.5,0.0
ClassicGumtree_0.2_1900_1,13.62257503262288,12.0,15.674298613350532,14.0,29411990.5,5.549956718304616e-57
ClassicGumtree_0.2_1900_2,11.86961406662547,11.0,18.133341320234816,16.0,38188907.5,0.0
ClassicGumtree_0.2_1900_3,11.805542617605962,11.0,17.786229071959198,15.0,40834111.0,0.0
ClassicGumtree_0.2_1900_4,11.787672851908757,11.0,17.64822389666308,15.0,41927588.0,0.0
ClassicGumtree_0.2_1900_5,11.788395296353487,11.0,17.586812952705582,15.0,42393212.5,0.0
ClassicGumtree_0.2_2000_1,13.629824408901252,12.0,15.632176451508272,14.0,29380831.5,1.1343867657832515e-54
ClassicGumtree_0.2_2000_2,11.930877621213803,11.0,18.17192118226601,16.0,38208471.0,0.0
ClassicGumtree_0.2_2000_3,11.867210853069672,11.0,17.813842482100238,15.0,40984917.5,0.0
ClassicGumtree_0.2_2000_4,11.847011440579033,11.0,17.67180616740088,15.0,42124261.5,0.0
ClassicGumtree_0.2_2000_5,11.847837568217827,11.0,17.60468154599891,15.0,42595938.0,0.0
ClassicGumtree_0.3_100_1,11.934425009304057,11.0,15.918632075471699,14.0,51278812.5,0.0
ClassicGumtree_0.3_100_2,7.068077276908924,7.0,14.480315942631469,13.0,5118927.5,0.0
ClassicGumtree_0.3_100_3,6.8427672955974845,6.0,14.464664018536908,13.0,4303683.5,0.0
ClassicGumtree_0.3_100_4,6.8172936003908156,6.0,14.4604572326264,13.0,4196010.0,0.0
ClassicGumtree_0.3_100_5,6.820362212432697,6.0,14.442963268675197,13.0,4275292.0,0.0
ClassicGumtree_0.3_200_1,12.589832209153242,11.0,16.682834453268175,15.0,46438951.5,0.0
ClassicGumtree_0.3_200_2,8.25931261576456,8.0,15.143960674157304,13.0,13790275.5,0.0
ClassicGumtree_0.3_200_3,8.118516930990141,8.0,15.108091815441687,13.0,12694684.0,0.0
ClassicGumtree_0.3_200_4,8.081977878985036,8.0,15.097724539820554,13.0,12392233.0,0.0
ClassicGumtree_0.3_200_5,8.06746463547334,8.0,15.086115343768759,13.0,12376770.5,0.0
ClassicGumtree_0.3_300_1,12.934004248002427,12.0,16.790719696969695,15.0,41951824.5,0.0
ClassicGumtree_0.3_300_2,8.97477681734448,9.0,15.673819966583125,14.0,20780475.0,0.0
ClassicGumtree_0.3_300_3,8.84961742201295,8.0,15.620599135268684,14.0,19682703.0,0.0
ClassicGumtree_0.3_300_4,8.828078524687687,8.0,15.601722723543888,14.0,19454789.5,0.0
ClassicGumtree_0.3_300_5,8.83129839189994,8.0,15.591272280270436,14.0,19541644.5,0.0
ClassicGumtree_0.3_400_1,13.134806044855136,12.0,16.73437206682936,15.0,38723420.5,1.0696213035859247e-252
ClassicGumtree_0.3_400_2,9.46152975786377,9.0,16.113593183257528,14.0,25465718.5,0.0
ClassicGumtree_0.3_400_3,9.37066541705717,9.0,16.035562842765874,14.0,24763325.5,0.0
ClassicGumtree_0.3_400_4,9.356939838938892,9.0,16.005735492577596,14.0,24667172.5,0.0
ClassicGumtree_0.3_400_5,9.353422707319966,9.0,15.99634995507637,14.0,24681317.0,0.0
ClassicGumtree_0.3_500_1,13.252144162722033,12.0,16.633291351805205,14.0,36746685.5,5.178078681137697e-198
ClassicGumtree_0.3_500_2,9.841730825455608,9.0,16.465206751584365,15.0,28960860.5,0.0
ClassicGumtree_0.3_500_3,9.750378826144056,9.0,16.36253906010661,14.0,28446276.5,0.0
ClassicGumtree_0.3_500_4,9.74304068522484,9.0,16.327161997563948,14.0,28473837.0,0.0
ClassicGumtree_0.3_500_5,9.734560327198365,9.0,16.318319961098954,14.0,28408454.0,0.0
ClassicGumtree_0.3_600_1,13.33262692343131,12.0,16.519681456200228,14.0,35369124.5,2.8471137657343976e-162
ClassicGumtree_0.3_600_2,10.18234064785789,10.0,16.75105370496261,15.0,31675796.5,0.0
ClassicGumtree_0.3_600_3,10.08657578766814,10.0,16.631902245706737,15.0,31377958.0,0.0
ClassicGumtree_0.3_600_4,10.077884176926585,10.0,16.586959370904324,15.0,31491750.5,0.0
ClassicGumtree_0.3_600_5,10.080932784636488,10.0,16.567823756292082,15.0,31562557.0,0.0
ClassicGumtree_0.3_700_1,13.387297974049625,12.0,16.428778718258766,14.0,34294817.5,6.326641687707433e-139
ClassicGumtree_0.3_700_2,10.457241324036227,10.0,16.97957397140356,15.0,33357513.5,0.0
ClassicGumtree_0.3_700_3,10.374885806826676,10.0,16.834427270802458,15.0,33457816.0,0.0
ClassicGumtree_0.3_700_4,10.363399680859999,10.0,16.779625489100056,15.0,33595933.5,0.0
ClassicGumtree_0.3_700_5,10.35985167706051,10.0,16.75826777135696,15.0,33657703.0,0.0
ClassicGumtree_0.3_800_1,13.427164731921044,12.0,16.33737373737374,14.0,33649534.0,4.169919430329028e-121
ClassicGumtree_0.3_800_2,10.68391408831481,10.0,17.170631218905474,15.0,34791496.5,0.0
ClassicGumtree_0.3_800_3,10.604587869362364,10.0,17.009438909281595,15.0,35185559.5,0.0
ClassicGumtree_0.3_800_4,10.595830055074744,10.0,16.942334739803094,15.0,35447611.0,0.0
ClassicGumtree_0.3_800_5,10.593498500867918,10.0,16.923116653139527,15.0,35520224.0,0.0
ClassicGumtree_0.3_900_1,13.45618290437048,12.0,16.26310299869622,14.0,33116385.5,4.6423815644320193e-110
ClassicGumtree_0.3_900_2,10.85180173764421,10.0,17.366139136168808,15.0,35476677.5,0.0
ClassicGumtree_0.3_900_3,10.77613921250553,10.0,17.18207703867753,15.0,36158994.0,0.0
ClassicGumtree_0.3_900_4,10.764964920137334,10.0,17.106404555737576,15.0,36507027.0,0.0
ClassicGumtree_0.3_900_5,10.7612734082397,10.0,17.08146307369729,15.0,36599085.5,0.0
ClassicGumtree_0.3_1000_1,13.481438411306915,12.0,16.181599358117143,14.0,32636009.0,4.0596985337104203e-103
ClassicGumtree_0.3_1000_2,11.019293700572675,10.0,17.506780250347706,15.0,36309043.5,0.0
ClassicGumtree_0.3_1000_3,10.951339915373765,10.0,17.304058549567532,15.0,37322226.0,0.0
ClassicGumtree_0.3_1000_4,10.938651621196971,10.0,17.22087597216537,15.0,37728380.0,0.0
ClassicGumtree_0.3_1000_5,10.932281205164992,10.0,17.190933506958576,15.0,37830453.0,0.0
ClassicGumtree_0.3_1100_1,13.510759634662508,12.0,16.066301369863012,14.0,32251714.5,2.789025485161935e-95
ClassicGumtree_0.3_1100_2,11.179640325544762,11.0,17.622815844844936,15.0,36990403.0,0.0
ClassicGumtree_0.3_1100_3,11.110084262027724,10.0,17.397318708104812,15.0,38221814.5,0.0
ClassicGumtree_0.3_1100_4,11.088593653197494,10.0,17.316680923866553,15.0,38660998.5,0.0
ClassicGumtree_0.3_1100_5,11.081056781243516,10.0,17.284160435078178,15.0,38771967.0,0.0
ClassicGumtree_0.3_1200_1,13.523659305993691,12.0,16.02286032896571,14.0,32015003.0,4.9509994557647625e-89
ClassicGumtree_0.3_1200_2,11.32413530010173,11.0,17.707770432116508,15.0,37646658.5,0.0
ClassicGumtree_0.3_1200_3,11.255961006455012,11.0,17.461203375986933,15.0,39108590.5,0.0
ClassicGumtree_0.3_1200_4,11.23441879087148,11.0,17.375690115761355,15.0,39615250.5,0.0
ClassicGumtree_0.3_1200_5,11.226431540834115,11.0,17.341995933881375,15.0,39756288.5,0.0
ClassicGumtree_0.3_1300_1,13.540952380952382,12.0,15.960773166571915,14.0,31773642.0,6.609495384427394e-82
ClassicGumtree_0.3_1300_2,11.432050567019893,11.0,17.794035507680032,16.0,37929990.0,0.0
ClassicGumtree_0.3_1300_3,11.367184490948773,11.0,17.528619845603465,15.0,39629741.5,0.0
