config,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,Mann-Whitney_U_stat,Mann-Whitney_U_p
ClassicGumtree_0.5_1800_3,964.3544709654435,299.0,780.3005452795894,141.0,66608407.0,1.0281768592363989e-95
ClassicGumtree_0.5_1800_4,931.7508849823004,270.0,764.2654793085385,119.0,67129288.5,9.474972374180671e-99
ClassicGumtree_0.5_1800_5,873.0265598650927,225.0,724.6213884847225,89.0,67046198.0,6.29516787945674e-105
ClassicGumtree_0.5_1900_1,970.416482375773,256.0,1086.1792069140824,297.5,42123439.5,0.0004008075998656653
ClassicGumtree_0.5_1900_2,1065.2539971550498,329.0,818.0303277732415,154.0,62970766.5,1.4208554263243943e-103
ClassicGumtree_0.5_1900_3,1035.6834975369459,311.0,836.5410696707864,155.0,66605094.5,1.3944964682869915e-84
ClassicGumtree_0.5_1900_4,1002.2477482815833,280.0,819.1924807197944,129.0,67184159.5,3.1889956255540794e-87
ClassicGumtree_0.5_1900_5,943.2621030093969,232.5,777.9407139821504,97.5,67169977.0,3.404985252376735e-92
ClassicGumtree_0.5_2000_1,1058.4138117562206,269.0,1178.3918607627336,316.0,41827003.5,0.00025346442625355845
ClassicGumtree_0.5_2000_2,1148.0148356279853,339.0,909.552508681595,167.0,62993158.0,3.306515589626721e-88
ClassicGumtree_0.5_2000_3,1116.7515348082939,322.0,931.7467801545525,171.0,66863266.5,8.909565928299966e-70
ClassicGumtree_0.5_2000_4,1081.3902481854366,292.0,914.6879929886065,146.0,67627776.0,1.402175633845222e-70
ClassicGumtree_0.5_2000_5,1017.5370468300135,241.0,873.315303573368,114.0,67784420.5,3.968766290346818e-73
ClassicGumtree_0.6_100_1,9.525717755225951,5.0,12.83084917270614,6.0,80663238.5,7.987552994163858e-10
ClassicGumtree_0.6_100_2,8.614372945044622,6.0,9.700788381742738,4.0,23468563.5,2.7252115846525765e-11
ClassicGumtree_0.6_100_3,6.540672187043351,4.0,6.957158216855512,2.0,21377107.5,1.9328812419481936e-26
ClassicGumtree_0.6_100_4,5.493857493857494,4.0,5.490806165034503,2.0,19945653.5,7.058667889919759e-48
ClassicGumtree_0.6_100_5,4.960649286768323,3.0,4.798308580858086,2.0,19610106.5,4.441592735163947e-55
ClassicGumtree_0.6_200_1,30.12341831328305,15.0,36.333002678305725,12.0,77852536.0,1.889537465995672e-07
ClassicGumtree_0.6_200_2,38.15006252605252,22.0,27.720601279118622,9.0,39327645.0,1.3402305368389203e-143
ClassicGumtree_0.6_200_3,28.49989217166271,17.0,21.088728350467722,4.0,34935046.0,1.0029303379456464e-231
ClassicGumtree_0.6_200_4,23.232461873638343,13.0,15.546781869426605,3.0,30940837.5,0.0
ClassicGumtree_0.6_200_5,19.883431565160446,12.0,12.255595034839185,2.0,28381560.5,0.0
ClassicGumtree_0.6_300_1,57.12684201746094,26.0,63.157868832287434,19.0,67477382.0,1.5833520946132006e-23
ClassicGumtree_0.6_300_2,70.43958721513545,43.0,50.05480734231189,15.0,48317992.5,4.771014293779361e-264
ClassicGumtree_0.6_300_3,59.1952373909185,34.0,40.272671222319275,7.0,43847188.5,0.0
ClassicGumtree_0.6_300_4,48.68812397556251,26.0,30.99405646359584,4.0,39048627.5,0.0
ClassicGumtree_0.6_300_5,41.02358208955224,22.0,24.123739829077323,3.0,35693326.0,0.0
ClassicGumtree_0.6_400_1,91.45425570823971,38.0,95.75351708297445,25.5,60029440.5,3.722488098380344e-35
ClassicGumtree_0.6_400_2,111.25737817433081,66.0,76.38471228170627,20.0,53729402.0,0.0
ClassicGumtree_0.6_400_3,98.81513297246411,54.0,64.01850493653032,11.0,49636723.0,0.0
ClassicGumtree_0.6_400_4,84.26971889455581,42.0,51.271955947631625,5.0,45003461.5,0.0
ClassicGumtree_0.6_400_5,69.78292364327277,35.0,40.53788729232151,4.0,41107566.0,0.0
ClassicGumtree_0.6_500_1,128.44912900782631,53.0,129.59513977128336,35.0,55909775.0,2.1520969712022336e-35
ClassicGumtree_0.6_500_2,156.18501332806792,87.0,104.89271267658224,26.0,57004497.5,0.0
ClassicGumtree_0.6_500_3,142.28469895420855,74.0,91.3572781137377,15.0,53646168.0,0.0
ClassicGumtree_0.6_500_4,122.52045408058908,58.0,74.87932397106206,7.0,49364119.0,0.0
ClassicGumtree_0.6_500_5,102.29426229508196,47.0,60.67223166585721,5.0,45612884.0,0.0
ClassicGumtree_0.6_600_1,171.65859313338595,68.0,172.76136558586379,46.0,53322555.5,3.214930511426278e-30
ClassicGumtree_0.6_600_2,208.8285638579756,110.0,135.91299085529855,33.0,59100650.5,0.0
ClassicGumtree_0.6_600_3,191.85622220205138,94.0,121.90815789473685,19.0,56416561.5,0.0
ClassicGumtree_0.6_600_4,169.31952067325284,76.0,102.88537239259792,10.0,52755032.0,0.0
ClassicGumtree_0.6_600_5,142.25992846005687,60.0,84.10085458934047,7.0,49405043.5,0.0
ClassicGumtree_0.6_700_1,219.9034747161021,83.0,217.13087004004367,59.0,51568478.0,1.6656777629344648e-24
ClassicGumtree_0.6_700_2,265.638027825238,132.0,170.46869152152007,39.0,60631512.0,0.0
ClassicGumtree_0.6_700_3,247.3479387908688,116.0,156.07136341309382,25.0,58606313.0,0.0
ClassicGumtree_0.6_700_4,220.70450906026127,92.0,134.60589382750453,13.0,55360366.0,0.0
ClassicGumtree_0.6_700_5,187.5117438323758,74.0,111.07517543250191,8.0,52172858.5,0.0
ClassicGumtree_0.6_800_1,271.9300139108745,99.0,265.7458111195735,72.0,50288335.5,3.382500121919219e-20
ClassicGumtree_0.6_800_2,324.31344307270234,154.0,207.30900597334968,46.0,61361984.0,0.0
ClassicGumtree_0.6_800_3,305.74590998043055,137.0,192.39697781747805,31.0,59877125.0,0.0
ClassicGumtree_0.6_800_4,276.620422979798,110.0,169.29526832509043,16.0,57130907.5,0.0
ClassicGumtree_0.6_800_5,237.04983388704318,87.0,141.4432094221568,10.0,54156515.5,0.0
ClassicGumtree_0.6_900_1,326.94276879162703,116.0,317.28574241827494,87.0,49639710.0,4.899664459571715e-15
ClassicGumtree_0.6_900_2,386.0504371703158,175.0,246.91593027969193,54.0,62048003.5,0.0
ClassicGumtree_0.6_900_3,365.61484780994806,157.0,233.05213977228112,38.0,61275914.0,0.0
ClassicGumtree_0.6_900_4,333.5683264694871,127.0,208.8168247550925,21.0,58892155.0,0.0
ClassicGumtree_0.6_900_5,288.716966966967,100.0,176.7740760827458,13.0,56235329.0,0.0
ClassicGumtree_0.6_1000_1,383.2803967879074,132.0,380.83458494012586,101.0,48899064.0,4.228018979463457e-12
ClassicGumtree_0.6_1000_2,449.2180560359737,195.0,290.56354015532986,61.0,62230659.5,4.413165319009752e-299
ClassicGumtree_0.6_1000_3,427.0743924968026,175.0,276.9271228359439,45.0,61866716.0,0.0
ClassicGumtree_0.6_1000_4,394.13335721963455,144.0,250.94421790898713,26.0,59900508.5,0.0
ClassicGumtree_0.6_1000_5,343.99662186444334,113.0,215.35967191814194,15.0,57630079.5,0.0
ClassicGumtree_0.6_1100_1,445.4890850194827,148.0,446.22194409678764,118.5,48430173.5,1.2199253470878501e-08
ClassicGumtree_0.6_1100_2,517.6566289140573,214.0,337.6478444026172,69.0,62377010.5,6.919087595427821e-274
ClassicGumtree_0.6_1100_3,493.25145478195384,194.0,326.16376336667815,53.0,62540206.5,8.586920212414166e-291
ClassicGumtree_0.6_1100_4,456.59422492401217,160.0,300.9086960224853,32.0,61068223.0,0.0
ClassicGumtree_0.6_1100_5,400.06431046431044,126.0,262.05213189794017,19.0,59102149.0,0.0
ClassicGumtree_0.6_1200_1,507.82868898447725,165.0,518.572885677858,139.0,48139967.0,1.48724184153271e-06
ClassicGumtree_0.6_1200_2,586.4070082601962,232.0,386.7202174524323,78.0,62516088.0,3.6212935063178986e-247
ClassicGumtree_0.6_1200_3,558.9104299363057,211.0,377.9457273789199,61.0,63119436.0,6.227271634326572e-258
ClassicGumtree_0.6_1200_4,520.8044191496484,175.0,352.050527435511,39.0,61990464.5,8.239924156907366e-295
ClassicGumtree_0.6_1200_5,459.031510346681,138.0,309.5094772106145,23.0,60230536.0,0.0
ClassicGumtree_0.6_1300_1,572.1471382038158,180.0,579.0847273517271,161.0,47676124.5,6.0345115569371204e-05
ClassicGumtree_0.6_1300_2,651.3545363030074,249.0,439.9685461096504,87.0,62732694.0,5.007011259523549e-220
ClassicGumtree_0.6_1300_3,623.1198111987586,227.0,432.30109931060184,70.0,63739889.5,5.1413556542069884e-225
ClassicGumtree_0.6_1300_4,583.7264778807256,190.0,404.48686868686866,46.0,62766492.0,1.799765637949366e-257
ClassicGumtree_0.6_1300_5,516.9264715511033,149.0,358.21681577505933,29.0,61192617.0,2.895353233478061e-302
ClassicGumtree_0.6_1400_1,634.3428902806774,195.0,649.8719700308505,184.5,47647738.5,0.0031355717570286505
ClassicGumtree_0.6_1400_2,717.190332326284,260.0,493.946182476612,98.0,63054358.5,3.840938421695761e-193
ClassicGumtree_0.6_1400_3,687.0856509344314,239.0,488.8314768580757,80.0,64392635.5,2.640268685373647e-194
ClassicGumtree_0.6_1400_4,646.4822296087957,202.0,458.5347649229023,54.0,63533417.5,3.8424893013786155e-223
ClassicGumtree_0.6_1400_5,575.52915891448,159.0,409.1164583137513,34.0,62166584.5,1.2333128433844914e-260
ClassicGumtree_0.6_1500_1,698.7705153113146,210.0,725.3596334376397,200.0,47286433.0,0.009645533934668172
ClassicGumtree_0.6_1500_2,783.8855950148225,274.0,551.6956476576296,107.0,63233743.5,1.7124967273415237e-169
ClassicGumtree_0.6_1500_3,752.9867006401093,251.0,547.3895705521472,90.0,64843948.5,2.264987704409128e-168
ClassicGumtree_0.6_1500_4,710.8280230807827,213.0,516.307430129516,63.0,64258908.0,8.518073161295314e-191
ClassicGumtree_0.6_1500_5,636.8910429911248,169.0,463.35380597736724,41.0,62986637.5,2.7812491085688146e-224
ClassicGumtree_0.6_1600_1,769.6383518663775,223.0,803.7890925548767,217.0,47251500.5,0.08203901641151767
ClassicGumtree_0.6_1600_2,854.5105914554326,288.0,618.9477963200685,119.0,63436285.0,2.0137758636194529e-147
ClassicGumtree_0.6_1600_3,820.5149217221135,260.0,620.0337227018791,103.0,65459134.0,3.5531977223899e-142
ClassicGumtree_0.6_1600_4,775.4388542502624,225.0,587.6722588376273,74.0,65093961.0,1.0037799145370482e-159
ClassicGumtree_0.6_1600_5,696.5632511460785,176.0,529.6715589051963,48.0,63925624.0,9.710136492588391e-189
ClassicGumtree_0.6_1700_1,833.1690004606172,234.0,899.9438612505705,233.0,47290323.5,0.27176977231240057
ClassicGumtree_0.6_1700_2,920.3044550096848,301.0,686.6413210445469,130.0,63531718.5,3.3976703604374907e-130
ClassicGumtree_0.6_1700_3,885.3865226833976,272.0,689.2816301070798,114.0,65858526.5,2.0651182428369893e-122
ClassicGumtree_0.6_1700_4,838.6107693244808,233.0,657.1282286881062,82.0,65665062.0,8.584761880602239e-137
ClassicGumtree_0.6_1700_5,755.9912581000123,185.0,597.0879610863396,55.0,64677008.5,8.459272537767238e-161
ClassicGumtree_0.6_1800_1,903.0940516686586,247.0,985.7553608485129,253.0,47105598.5,0.4403722964049805
ClassicGumtree_0.6_1800_2,988.0508513842233,313.0,762.285826860295,143.0,63758978.0,4.6034475119080065e-111
ClassicGumtree_0.6_1800_3,952.3497202713962,283.0,765.0669647609923,128.0,66240540.0,1.2098011791567584e-103
ClassicGumtree_0.6_1800_4,902.6053485576923,243.0,731.8497701629753,94.0,66201013.5,3.410551691900604e-115
ClassicGumtree_0.6_1800_5,817.6656012543722,194.0,666.8611571961842,64.5,65306154.5,6.475460047121996e-136
ClassicGumtree_0.6_1900_1,969.8652098062621,258.0,1062.1195172893943,272.0,46610035.5,0.23985477526713062
ClassicGumtree_0.6_1900_2,1057.7953310064656,324.0,821.170453234921,154.0,63723303.0,6.662934223975151e-98
ClassicGumtree_0.6_1900_3,1022.9951793062904,295.0,821.1147523135547,139.0,66272422.0,8.846409378387803e-92
ClassicGumtree_0.6_1900_4,973.2709359605911,251.0,785.0419737263697,103.0,66325710.0,9.375006190899433e-102
ClassicGumtree_0.6_1900_5,884.3716429464658,201.0,717.7304145022792,73.0,65485922.0,1.547768535131144e-120
ClassicGumtree_0.6_2000_1,1057.8598276494315,272.0,1151.3719298245614,293.0,46198900.5,0.16825029959638077
ClassicGumtree_0.6_2000_2,1141.7487286699063,336.5,912.747040719697,169.0,63739945.0,2.6256498086553805e-83
ClassicGumtree_0.6_2000_3,1103.7732814677195,308.0,914.7736038345781,156.0,66581965.5,9.019018779106902e-76
ClassicGumtree_0.6_2000_4,1052.5666471277843,258.5,878.9026442307693,119.0,66815144.0,5.137043305227398e-83
ClassicGumtree_0.6_2000_5,958.3692352941176,210.0,808.3719921959679,83.0,66141906.5,5.7613204033723695e-98
ClassicGumtree_0.7_100_1,9.461154109924562,5.0,11.315462753950339,5.0,78513311.5,6.262185588032169e-07
ClassicGumtree_0.7_100_2,7.574397732640529,5.0,8.291390179163901,3.0,22219986.0,1.0825908148011893e-23
ClassicGumtree_0.7_100_3,5.745977571916138,4.0,5.611809460800529,2.0,20224427.5,1.713423054806313e-45
ClassicGumtree_0.7_100_4,4.985742379547689,3.0,4.6266011073465005,2.0,18890483.0,4.3259625422594965e-71
ClassicGumtree_0.7_100_5,4.68666994589277,3.0,4.247483498349835,2.0,18934816.5,1.4125879883775414e-70
ClassicGumtree_0.7_200_1,29.79584775086505,15.0,32.37273845072897,9.0,74145559.5,4.321335662395054e-59
ClassicGumtree_0.7_200_2,33.28541448058762,20.0,24.654283583480936,7.0,37324598.0,2.1007450846139102e-188
ClassicGumtree_0.7_200_3,25.527759775329447,14.0,16.059392648828812,3.0,31539823.0,0.0
ClassicGumtree_0.7_200_4,20.68410725964683,12.0,11.551279682158366,2.0,27551969.5,0.0
ClassicGumtree_0.7_200_5,17.9882096069869,11.0,9.556524547803617,2.0,25790052.0,0.0
ClassicGumtree_0.7_300_1,57.61161297991204,27.0,56.71520896165446,14.0,65959489.0,8.872235090022114e-97
ClassicGumtree_0.7_300_2,65.59414225941423,40.0,46.08766469550783,11.0,46321718.5,0.0
ClassicGumtree_0.7_300_3,52.78021327014218,28.0,31.888301150369763,4.0,39699950.0,0.0
ClassicGumtree_0.7_300_4,42.356195020128226,22.0,23.564264125813228,3.0,34304334.5,0.0
ClassicGumtree_0.7_300_5,36.904299790982385,21.0,18.064425340292704,3.0,31502892.0,0.0
ClassicGumtree_0.7_400_1,91.89571602075742,40.0,86.58716055562508,20.0,60237365.5,4.3929351502537866e-104
ClassicGumtree_0.7_400_2,107.54426304897677,62.0,71.52504426295049,16.0,51847657.0,0.0
ClassicGumtree_0.7_400_3,88.68021680216802,45.0,52.528247631935045,6.0,45442892.0,0.0
ClassicGumtree_0.7_400_4,71.28846153846153,36.0,39.124410244888786,4.0,39893800.0,0.0
ClassicGumtree_0.7_400_5,60.94678070800665,32.0,30.755429597620516,3.0,36398804.5,0.0
ClassicGumtree_0.7_500_1,130.2868270453582,55.0,118.23585558168487,27.0,56602423.0,4.0285684148322043e-101
ClassicGumtree_0.7_500_2,152.1493351855527,83.5,99.39317617866006,21.0,55391055.5,0.0
ClassicGumtree_0.7_500_3,128.83657073121122,63.0,77.45957161164337,8.0,49739926.5,0.0
ClassicGumtree_0.7_500_4,105.8487979539642,49.0,58.83059810357403,5.0,44324011.5,0.0
ClassicGumtree_0.7_500_5,88.4559155218372,43.0,46.30938220657847,4.0,40624311.0,0.0
ClassicGumtree_0.7_600_1,173.54573060888362,70.0,159.5283273381295,37.0,54616419.0,1.588836614248634e-82
ClassicGumtree_0.7_600_2,204.6228358341472,106.0,130.04165829482284,27.0,57710462.0,0.0
ClassicGumtree_0.7_600_3,176.82105167394468,82.0,105.76912972085385,11.0,52946087.0,0.0
ClassicGumtree_0.7_600_4,147.09652014652013,62.0,82.55295655014702,6.0,48006205.0,0.0
ClassicGumtree_0.7_600_5,123.12427772172796,55.0,64.76704285993868,5.0,44254797.5,0.0
ClassicGumtree_0.7_700_1,222.84579698451918,86.0,203.76950071781783,47.0,52970592.5,3.375212419495011e-70
ClassicGumtree_0.7_700_2,261.4631673616221,128.0,164.16489895370503,33.0,59447615.0,0.0
ClassicGumtree_0.7_700_3,231.25877229712754,101.0,137.95409629266243,14.0,55433098.0,0.0
ClassicGumtree_0.7_700_4,194.16438933873144,77.0,109.79976328065167,8.0,50817546.0,0.0
ClassicGumtree_0.7_700_5,161.81623859411962,66.0,86.83332175363023,6.0,47212009.0,0.0
ClassicGumtree_0.7_800_1,275.6813235951707,103.0,247.39953114534495,59.0,51615484.5,3.911771586083634e-62
ClassicGumtree_0.7_800_2,320.7635667814772,149.0,200.35958825772016,40.0,60314212.5,0.0
ClassicGumtree_0.7_800_3,287.9805551199624,120.0,173.3325901151988,18.0,56983462.5,0.0
ClassicGumtree_0.7_800_4,246.07154137713204,90.0,140.11892290667652,9.0,52869869.0,0.0
ClassicGumtree_0.7_800_5,205.05340189873417,78.0,110.78722308088614,7.0,49332088.0,0.0
ClassicGumtree_0.7_900_1,331.2048334806955,120.0,295.3362369337979,72.5,50997535.0,1.8244513141027055e-49
ClassicGumtree_0.7_900_2,382.5256549822193,171.0,240.72440500201694,48.0,61223018.5,0.0
ClassicGumtree_0.7_900_3,346.7747452963486,138.0,211.4979620630193,23.0,58620244.0,0.0
ClassicGumtree_0.7_900_4,299.55732913669067,104.0,175.40992775576788,12.0,54950829.5,0.0
ClassicGumtree_0.7_900_5,249.32394683487271,89.0,139.7870642912471,9.0,51723507.0,0.0
ClassicGumtree_0.7_1000_1,388.0723706623838,137.0,357.6055855855856,84.0,50308940.0,1.1423525018561149e-41
ClassicGumtree_0.7_1000_2,445.1962759674842,191.0,284.03548688343665,55.0,61567497.5,0.0
ClassicGumtree_0.7_1000_3,408.486975088968,155.0,254.70289616587132,28.0,59519983.5,0.0
ClassicGumtree_0.7_1000_4,356.55781093099984,119.0,214.43046843177189,14.0,56301145.0,0.0
ClassicGumtree_0.7_1000_5,297.01531272465854,100.0,171.69067142973125,10.0,53368570.0,0.0
ClassicGumtree_0.7_1100_1,449.4260546384786,153.0,422.96652408406175,99.0,50033885.5,5.688661948892915e-31
ClassicGumtree_0.7_1100_2,512.5052215825411,211.0,332.5597114613946,63.0,61931766.5,2.077822373238438e-288
ClassicGumtree_0.7_1100_3,472.5010289477295,173.0,304.744,35.0,60544136.0,0.0
ClassicGumtree_0.7_1100_4,415.1536971709207,131.0,261.4672619047619,18.0,57893000.0,0.0
ClassicGumtree_0.7_1100_5,346.1829335921253,111.0,212.1463435302093,12.0,55194663.5,0.0
ClassicGumtree_0.7_1200_1,510.92132674122786,169.0,498.03079262497624,117.0,49960312.5,1.7743638173299083e-23
ClassicGumtree_0.7_1200_2,580.7992217898833,228.0,383.3560725919032,71.0,62215546.5,1.9299356962513298e-258
ClassicGumtree_0.7_1200_3,537.3338873745097,190.0,355.53189964157707,42.0,61346111.5,6.776888918055768e-305
ClassicGumtree_0.7_1200_4,476.066849939654,145.0,310.66660768005664,22.0,59104882.0,0.0
ClassicGumtree_0.7_1200_5,399.4766097593763,121.0,253.44929068640408,15.0,56692816.5,0.0
ClassicGumtree_0.7_1300_1,573.7053239194734,184.0,562.2504385110115,138.0,49727567.5,2.749322946697357e-17
ClassicGumtree_0.7_1300_2,644.9296692176333,244.0,436.49111282843893,80.0,62573042.0,1.8015147732621474e-228
ClassicGumtree_0.7_1300_3,600.957493682369,204.0,408.53766137271293,50.0,62095923.5,2.434567567123715e-266
ClassicGumtree_0.7_1300_4,535.9251731799765,158.0,360.68041048194976,26.5,60125216.0,0.0
ClassicGumtree_0.7_1300_5,452.8898349489128,129.0,295.73072360616845,18.0,57853599.0,0.0
ClassicGumtree_0.7_1400_1,635.9457559492708,198.0,632.5166666666667,161.0,49790050.0,5.446087680010334e-12
ClassicGumtree_0.7_1400_2,711.0819651818351,256.0,490.02096017566623,91.0,62938169.5,2.086023939679734e-200
ClassicGumtree_0.7_1400_3,665.3581312682493,217.0,463.369171852561,58.0,62853405.0,1.181223346532953e-230
ClassicGumtree_0.7_1400_4,597.400435395057,169.0,412.06973671793907,32.0,61052160.0,1.5544785622308546e-285
ClassicGumtree_0.7_1400_5,507.03522843942505,138.0,340.63343356511933,21.0,58955673.0,0.0
ClassicGumtree_0.7_1500_1,699.3964603445012,213.0,710.7764112903226,178.0,49590448.0,1.81109154749817e-09
ClassicGumtree_0.7_1500_2,778.1077615024616,269.0,546.8711738637535,101.0,63126445.5,1.6155499945328697e-176
ClassicGumtree_0.7_1500_3,730.4152447378253,228.0,520.5998619193215,66.0,63393976.0,7.926010232536171e-201
ClassicGumtree_0.7_1500_4,660.7262847091343,178.0,468.1759106362312,38.0,61888903.5,1.637738366994025e-246
ClassicGumtree_0.7_1500_5,563.9382988100485,146.0,390.5195784588611,25.0,59939714.0,8.4280964047755e-301
ClassicGumtree_0.7_1600_1,770.7774424745379,226.0,785.1387922210849,197.0,49504596.0,6.580726774972253e-07
ClassicGumtree_0.7_1600_2,849.3203825463239,281.0,612.2193336162989,112.0,63341597.5,3.563661263979944e-154
ClassicGumtree_0.7_1600_3,796.8087270944413,239.0,592.9240890688259,77.0,64122002.5,3.138055066099829e-170
ClassicGumtree_0.7_1600_4,722.4420876878363,189.0,535.7766381198965,47.0,62881062.0,6.104388228179649e-208
ClassicGumtree_0.7_1600_5,620.9819657907784,154.0,449.12983151635285,30.0,61024217.5,3.2993467401410056e-256
ClassicGumtree_0.7_1700_1,834.6674818925783,237.0,876.1393374741201,213.0,49571647.5,8.545331021968516e-05
ClassicGumtree_0.7_1700_2,915.5846797971459,294.0,679.545414989666,123.0,63493674.0,4.760530553022794e-136
ClassicGumtree_0.7_1700_3,861.4321644498186,248.0,660.5409632314863,86.0,64596034.0,2.0017423586145744e-147
ClassicGumtree_0.7_1700_4,784.7606931478431,197.0,603.2350605721266,54.0,63588238.5,4.3183377540838195e-179
ClassicGumtree_0.7_1700_5,676.1445517916106,160.5,511.78555510534846,36.0,61977596.5,6.586021858979171e-219
ClassicGumtree_0.7_1800_1,903.773347717998,250.0,964.3122380553227,233.5,49578715.0,0.0030771123814303273
ClassicGumtree_0.7_1800_2,983.1848382592507,307.0,754.3432652605736,134.0,63741769.0,2.1243512464498728e-116
ClassicGumtree_0.7_1800_3,927.6661099844924,257.0,735.4076784388589,97.0,65060784.5,1.5708387459660884e-125
ClassicGumtree_0.7_1800_4,848.1379642448685,206.0,675.6898635274508,62.0,64274303.0,1.514319620225218e-151
ClassicGumtree_0.7_1800_5,733.4860348675876,167.0,576.8878640273604,42.0,62721616.0,1.562584927547524e-187
ClassicGumtree_0.7_1900_1,970.4625614610162,260.0,1039.5726351351352,251.0,49684411.5,0.029674804610730115
ClassicGumtree_0.7_1900_2,1053.6508994769815,319.0,811.6788204366213,148.0,63739123.0,1.1233668963322026e-102
ClassicGumtree_0.7_1900_3,997.3905973842348,266.0,791.5049343888949,106.0,65226181.5,2.0155599870039594e-110
ClassicGumtree_0.7_1900_4,918.1914754488171,213.0,726.1874334398296,71.0,64503383.5,2.0962901856774485e-134
ClassicGumtree_0.7_1900_5,795.8345345166478,173.0,621.2712726502066,48.0,63028403.0,5.820096413864295e-167
ClassicGumtree_0.7_2000_1,1058.6008689964492,274.0,1127.6518028589717,271.0,49528565.0,0.0880958157930744
ClassicGumtree_0.7_2000_2,1135.749730312837,330.0,907.1235204500176,163.0,63940215.5,1.104749579930059e-85
ClassicGumtree_0.7_2000_3,1078.6639902251702,277.0,884.6103463587922,122.0,65643611.5,2.155513195601151e-91
ClassicGumtree_0.7_2000_4,995.8890846104163,222.0,816.2379915041935,83.0,65155239.5,2.3964038565768534e-110
ClassicGumtree_0.7_2000_5,865.59628169677,179.0,704.045400368404,58.0,63821023.0,9.265791338861451e-138
ClassicGumtree_0.8_100_1,8.667810650887574,5.0,9.169443659983056,3.0,65802675.5,7.533909818517962e-57
ClassicGumtree_0.8_100_2,6.238641798182687,4.0,6.3687546607009695,2.0,20337733.5,8.266648138451236e-51
ClassicGumtree_0.8_100_3,4.8543403629230015,3.0,4.404653661762275,2.0,18641728.5,1.2771383255371396e-78
ClassicGumtree_0.8_100_4,4.631578947368421,3.0,3.897574680824691,1.0,17923472.5,1.4803556517496407e-96
ClassicGumtree_0.8_100_5,4.56003937007874,3.0,3.7846210964894187,2.0,18170654.5,3.777995284764926e-90
ClassicGumtree_0.8_200_1,29.335728080339898,15.0,26.214887320737535,6.0,66525804.0,2.3537297385865748e-209
ClassicGumtree_0.8_200_2,28.155899173903833,16.0,18.707647222997487,3.0,33156441.5,3.88474017764622e-309
ClassicGumtree_0.8_200_3,20.209715896768596,11.0,10.915309898242368,2.0,26575101.0,0.0
ClassicGumtree_0.8_200_4,17.838203227213256,11.0,7.9739455813738624,2.0,23930699.5,0.0
ClassicGumtree_0.8_200_5,16.933391570211835,11.0,6.885618050108429,2.0,23167409.0,0.0
ClassicGumtree_0.8_300_1,58.23932636010789,28.0,46.85278210651755,9.0,61265210.5,4.0398632252591516e-285
ClassicGumtree_0.8_300_2,60.41903656413233,33.0,36.94020810684889,6.0,41720919.5,0.0
ClassicGumtree_0.8_300_3,41.880510613032506,22.0,21.65731000153949,3.0,33184797.0,0.0
ClassicGumtree_0.8_300_4,35.8082947933761,21.0,15.233239436619717,2.0,28945792.0,0.0
ClassicGumtree_0.8_300_5,33.00074693755602,20.0,12.309526245779187,2.0,27417007.0,0.0
ClassicGumtree_0.8_400_1,93.70232446393177,42.0,72.96235194585448,13.0,57331565.5,7.669304883666352e-293
ClassicGumtree_0.8_400_2,99.91786044362291,54.0,60.02039769813686,8.0,47669059.5,0.0
ClassicGumtree_0.8_400_3,72.10780844538806,36.0,37.36787827557058,4.0,38652103.0,0.0
ClassicGumtree_0.8_400_4,59.68680275338239,32.0,26.60156162228963,3.0,33759287.0,0.0
ClassicGumtree_0.8_400_5,54.136676966959826,31.0,20.913482578690456,3.0,31656029.0,0.0
ClassicGumtree_0.8_500_1,133.4292871783193,58.0,100.49185896685019,17.0,54692365.0,1.3383862463573003e-276
ClassicGumtree_0.8_500_2,143.67171013338643,74.0,85.66165180782566,11.0,51359951.5,0.0
ClassicGumtree_0.8_500_3,106.69099979637548,48.0,56.95328698621783,5.0,43264761.5,0.0
ClassicGumtree_0.8_500_4,87.61580186265479,43.0,41.29551531356344,4.0,37793814.0,0.0
ClassicGumtree_0.8_500_5,78.00061494311777,41.0,32.19186646433991,4.0,35190360.5,0.0
ClassicGumtree_0.8_600_1,177.95276756816062,75.0,136.1598069105691,22.0,53385053.5,2.542855084026588e-237
ClassicGumtree_0.8_600_2,194.56966082079586,95.0,114.35124657442684,16.0,54153840.5,0.0
ClassicGumtree_0.8_600_3,149.6867546654529,62.0,79.76050420168067,6.0,46696652.0,0.0
ClassicGumtree_0.8_600_4,121.28966654452181,54.0,59.07224036577401,4.0,41395411.0,0.0
ClassicGumtree_0.8_600_5,106.60279001468429,51.0,45.9070813771518,4.0,38703345.5,0.0
ClassicGumtree_0.8_700_1,229.13336180663072,92.0,174.75871895779616,30.0,52448200.0,3.875169336258993e-201
ClassicGumtree_0.8_700_2,250.44908166612004,116.0,147.86475087568803,21.0,56376570.0,0.0
ClassicGumtree_0.8_700_3,198.29220452640402,78.0,106.59859943977591,7.0,49493068.0,0.0
ClassicGumtree_0.8_700_4,160.45499789118514,65.0,79.81836535783904,5.0,44491403.5,0.0
ClassicGumtree_0.8_700_5,138.84732437230534,61.0,62.721805555555555,5.0,41647733.5,0.0
ClassicGumtree_0.8_800_1,281.7241975179347,109.0,216.29120251356755,38.0,51608061.0,2.9873012833150804e-176
