file,nrBest,proportionBest,entropyNrActions
nr_264_id_15_04d4ac1a5bc2a809cbc1475764a9d7d12efba655_ZipfsongPuzzle_GTSPOON.csv,218,0.10634146341463414,1.2192752305712116
