file,nrBest,proportionBest,entropyNrActions
nr_280_id_35_341848cea96cdc4d5c84778aab893eb51b565ebf_StatisticsControllerUIImpl_GTSPOON.csv,1020,0.4975609756097561,1.3769465563073267
