file,nrBest,proportionBest,entropyNrActions
nr_120_id_12_0169e7717563b17f4fd421bcbe579129dbc448c4_JdbcArtistTopTracksDao_GTSPOON.csv,1691,0.8248780487804878,0.7538720687799385
