file,nrBest,proportionBest,entropyNrActions
nr_641_id_8_05032ef4b2b106b4d1e7408e88ca5008c6a25a49_TCFNumberFormat_GTSPOON.csv,1638,0.7990243902439025,0.9542578425150339
