file,nrBest,proportionBest,entropyNrActions
nr_360_id_34_31ac429fe9958b8531ec3da5e3dc871703fccf4f_PercentageTypeConverter_GTSPOON.csv,1745,0.8512195121951219,0.6234932451673134
