file,nrBest,proportionBest,entropyNrActions
nr_165_id_13_025de097f52bf4a67f9891671dbcc59c9752d51c_SpringJDBCOwnerDaoImpl_GTSPOON.csv,183,0.08926829268292683,2.709793517760578
