file,nrBest,proportionBest,entropyNrActions
nr_282_id_26_09f61e4fc7bcfe6ee1cdacd4a415c9adfbbe7f00_NewCidsClassVisualPanel1_GTSPOON.csv,152,0.07414634146341463,2.6154282545239935
