file,nrBest,proportionBest,entropyNrActions
nr_147_id_12_019dcea1375fa510134ef999c6fe48e0b7e32468_FippleFactorObjectiveFunction_GTSPOON.csv,1933,0.9429268292682926,0.3216325131126968
