file,nrBest,proportionBest,entropyNrActions
nr_398_id_9_04a58fa9a0fbb9cbae63ff6e82cac2e1d49a037e_AddBreakpointAction_GTSPOON.csv,1543,0.7526829268292683,1.127166299791654
